code,name,sector,theme,sector_theme,source,source_url,asof_kst
039240,경남스틸,1차 철강 제조업,냉연강판·아연도강판·산세코일,1차 철강 제조업 / 냉연강판·아연도강판·산세코일,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039290,인포뱅크,기타 정보 서비스업,모바일메시징서비스·휴대폰단말기용S·W개발용역,기타 정보 서비스업 / 모바일메시징서비스·휴대폰단말기용S·W개발용역,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039310,세중,소프트웨어 개발 및 공급업,여행,소프트웨어 개발 및 공급업 / 여행,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039340,한국경제TV,텔레비전 방송업,광고수입·협찬수입,텔레비전 방송업 / 광고수입·협찬수입,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039420,케이엘넷,전기 통신업,EC·EDI,전기 통신업 / EC·EDI,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039440,에스티아이,특수 목적용 기계 제조업,Chemical 중앙공급시스템(C.C.S.S)·세정·식각시스템,특수 목적용 기계 제조업 / Chemical 중앙공급시스템(C.C.S.S)·세정·식각시스템,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039490,키움증권,금융 지원 서비스업,유가증권의 매매·위탁·인수,금융 지원 서비스업 / 유가증권의 매매·위탁·인수,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039560,다산네트웍스,통신 및 방송 장비 제조업,네트워크 통신장비,통신 및 방송 장비 제조업 / 네트워크 통신장비,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039570,HDC랩스,전기 및 통신 공사업,기계설비공사·스마트홈·지능형 빌딩,전기 및 통신 공사업 / 기계설비공사·스마트홈·지능형 빌딩,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039610,화성밸브,일반 목적용 기계 제조업,가스밸브·매몰용접용 볼밸브·온수분배기,일반 목적용 기계 제조업 / 가스밸브·매몰용접용 볼밸브·온수분배기,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039740,한국정보공학,기타 전문 도매업,그룹웨어·자료관리시스템,기타 전문 도매업 / 그룹웨어·자료관리시스템,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039830,오로라,전문디자인업,캐릭터디자인·캐릭터완구 등,전문디자인업 / 캐릭터디자인·캐릭터완구 등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039840,디오,의료용 기기 제조업,자동포장기계,의료용 기기 제조업 / 자동포장기계,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039860,나노엔텍,의료용 기기 제조업,의료기기 및 실험기기,의료용 기기 제조업 / 의료기기 및 실험기기,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
039980,폴라리스AI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",TRS통신·Kipling Bag외,"컴퓨터 프로그래밍, 시스템 통합 및 관리업 / TRS통신·Kipling Bag외",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
040160,누리플렉스,소프트웨어 개발 및 공급업,지능형검침인프라(AMI)·에너지관리시스템·플랫폼 SW,소프트웨어 개발 및 공급업 / 지능형검침인프라(AMI)·에너지관리시스템·플랫폼 SW,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
040300,YTN,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고·협찬 및 프로그램 제작,"영화, 비디오물, 방송프로그램 제작 및 배급업 / 광고·협찬 및 프로그램 제작",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
040350,크레오에스지,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",시스템통합·지능형교통시스템,"컴퓨터 프로그래밍, 시스템 통합 및 관리업 / 시스템통합·지능형교통시스템",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
040420,정상제이엘에스,일반 교습 학원,어학교육업,일반 교습 학원 / 어학교육업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
040610,SG&G,자동차 신품 부품 제조업,생활정보신문,자동차 신품 부품 제조업 / 생활정보신문,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
040910,아이씨디,특수 목적용 기계 제조업,건식세정기·LCD·반도체 장비,특수 목적용 기계 제조업 / 건식세정기·LCD·반도체 장비,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041020,폴라리스오피스,소프트웨어 개발 및 공급업,시스템 소프트웨어,소프트웨어 개발 및 공급업 / 시스템 소프트웨어,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041190,우리기술투자,기타 금융업,창업자에 대한 투자 및 융자,기타 금융업 / 창업자에 대한 투자 및 융자,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041440,현대에버다임,특수 목적용 기계 제조업,콘크리트펌프트럭·중장비개량사업,특수 목적용 기계 제조업 / 콘크리트펌프트럭·중장비개량사업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041460,한국전자인증,소프트웨어 개발 및 공급업,개인용이메일 보안·인증업무·전자상거래관련 인증서비스,소프트웨어 개발 및 공급업 / 개인용이메일 보안·인증업무·전자상거래관련 인증서비스,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041510,에스엠,오디오물 출판 및 원판 녹음업,음반(CD·MC)·연예 대리,오디오물 출판 및 원판 녹음업 / 음반(CD·MC)·연예 대리,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041520,이엘씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",반도체장비용 유량계와 유량 제어장치,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외 / 반도체장비용 유량계와 유량 제어장치",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041590,플래스크,실내건축 및 건축마무리 공사업,실내건축 등,실내건축 및 건축마무리 공사업 / 실내건축 등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041650,상신브레이크,자동차 신품 부품 제조업,자동차 브레이크 슈 어셈블리·브레이크패드 제조·군납업,자동차 신품 부품 제조업 / 자동차 브레이크 슈 어셈블리·브레이크패드 제조·군납업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041830,인바디,의료용 기기 제조업,정밀 체성분 분석기,의료용 기기 제조업 / 정밀 체성분 분석기,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041910,폴라리스AI파마,의약품 제조업,원료의약품,의약품 제조업 / 원료의약품,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041920,메디아나,의료용 기기 제조업,환자감시장치·자동심장 제세동기(AED),의료용 기기 제조업 / 환자감시장치·자동심장 제세동기(AED),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041930,SY동아,고무제품 제조업,자동차용 고무부품,고무제품 제조업 / 자동차용 고무부품,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
041960,코미팜,의약품 제조업,동물약품,의약품 제조업 / 동물약품,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
042000,카페24,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",쇼핑몰솔루션·광고솔루션·호스팅솔루션,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업 / 쇼핑몰솔루션·광고솔루션·호스팅솔루션",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
042040,케이피엠테크,기타 전문 도매업,표면처리약품·전자동 도금설비,기타 전문 도매업 / 표면처리약품·전자동 도금설비,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
042110,에스씨디,가정용 기기 제조업,전자렌지용 MOTOR 및 냉장고용 TIMER,가정용 기기 제조업 / 전자렌지용 MOTOR 및 냉장고용 TIMER,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
042370,비츠로테크,기타 금융업,차단기·개폐기,기타 금융업 / 차단기·개폐기,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
042420,네오위즈홀딩스,소프트웨어 개발 및 공급업,지주사업,소프트웨어 개발 및 공급업 / 지주사업,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
042500,링네트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축(Network Integration),"컴퓨터 프로그래밍, 시스템 통합 및 관리업 / 네트워크 구축(Network Integration)",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
042510,라온시큐어,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급,소프트웨어 개발 및 공급업 / 소프트웨어 개발 및 공급,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
042520,한스바이오메드,의료용품 및 기타 의약 관련제품 제조업,인체이식용조직(인조피부·인조뼈)·의료용시술재료(가슴보형물),의료용품 및 기타 의약 관련제품 제조업 / 인체이식용조직(인조피부·인조뼈)·의료용시술재료(가슴보형물),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
042600,새로닉스,전자부품 제조업,광학시트·FFC,전자부품 제조업 / 광학시트·FFC,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
042660,한화오션,선박 및 보트 건조업,선박 제조,선박 및 보트 건조업 / 선박 제조,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
042700,한미반도체,특수 목적용 기계 제조업,반도체 후공정장비·반도체금형 제조·부동산 매매,특수 목적용 기계 제조업 / 반도체 후공정장비·반도체금형 제조·부동산 매매,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
042940,상지건설,건물 건설업,건설업·고급빌라 건축 및 일반 건축·주택공급 등,건물 건설업 / 건설업·고급빌라 건축 및 일반 건축·주택공급 등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
043090,더테크놀로지,기타 전문 도매업,바이오리엑터(Bioreactor·생물반응기),기타 전문 도매업 / 바이오리엑터(Bioreactor·생물반응기),KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
043100,알파AI,의료용 기기 제조업,가정용 온열치료기·의료기구,의료용 기기 제조업 / 가정용 온열치료기·의료기구,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
043150,바텍,의료용 기기 제조업,치과용 디지털 X-ray기기 (파노라마·CT) 및 구강스캐너 등,의료용 기기 제조업 / 치과용 디지털 X-ray기기 (파노라마·CT) 및 구강스캐너 등,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
043200,파루,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",온습도 조절기(에어쿨)·무인방제기(야호),"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업 / 온습도 조절기(에어쿨)·무인방제기(야호)",KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
043220,티에스넥스젠,특수 목적용 기계 제조업,발전설비 Damper·전력설비 Busway,특수 목적용 기계 제조업 / 발전설비 Damper·전력설비 Busway,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
043260,성호전자,전자부품 제조업,전원공급장치·필름콘덴서,전자부품 제조업 / 전원공급장치·필름콘덴서,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
043340,에쎈테크,일반 목적용 기계 제조업,LPG밸브,일반 목적용 기계 제조업 / LPG밸브,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
043360,디지아이,컴퓨터 및 주변장치 제조업,잉크젯 플로터·커팅 플로터,컴퓨터 및 주변장치 제조업 / 잉크젯 플로터·커팅 플로터,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
043370,피에이치에이,자동차 신품 부품 제조업,자동차용 도어랫치·도어힌지,자동차 신품 부품 제조업 / 자동차용 도어랫치·도어힌지,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
043590,웰킵스하이텍,반도체 제조업,DRIVER-IC·DDI Package·트랜스포머,반도체 제조업 / DRIVER-IC·DDI Package·트랜스포머,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
043610,KT지니뮤직,영상·오디오물 제공 서비스업,디지털 음악 서비스 및 음원유통,영상·오디오물 제공 서비스업 / 디지털 음악 서비스 및 음원유통,KRX_KIND_LISTED_COMPANY,https://kind.krx.co.kr/corpgeneral/corpList.do?method=download&searchType=13,2026-07-18T19:41:51+09:00
