ticker,corp_code,corp_name,operating_profit,operating_profit_unit,operating_loss_flag,operating_loss_basis,operating_loss_source_status,account_nm,fs_div,sj_div,bsns_year,reprt_code,target_period_key,fetched_at_kst
304840,01118281,피플바이오,-2231849886,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:10+09:00
305090,01267967,마이크로디지탈,-3918340727,KRW,True,2026 1분기보고서,OK,영업이익,CFS,IS,2026,11013,2026_11012,2026-08-19T08:58:11+09:00
306040,01222432,에스제이그룹,-3564219573,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:11+09:00
306200,01325979,세아제강,59043083671,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:11+09:00
306620,01325429,지아이에스,1167332283,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:11+09:00
307180,01326279,아이엘,2917068908,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:11+09:00
307280,01326224,원바이오젠,4897262491,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:12+09:00
307750,01329957,국전,4158739570,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:12+09:00
307870,01326792,비투엔,-2188266065,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:12+09:00
307930,00598198,컴퍼니케이,1457973211,KRW,False,2026 반기보고서,OK,영업이익(손실),OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:12+09:00
307950,00362441,현대오토에버,111722456000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:12+09:00
308080,01335790,바이젠셀,-5371490938,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:13+09:00
308100,01181807,형지글로벌,879935487,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:13+09:00
308170,00450010,씨티알모빌리티,1569974179,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:13+09:00
308430,01275489,셀비온,-5086858673,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:13+09:00
309710,00914341,아이티켐,-1721939273,KRW,True,2026 1분기보고서,OK,영업이익,CFS,IS,2026,11013,2026_11012,2026-08-19T08:58:14+09:00
309930,01335453,조이웍스앤코,2073106091,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:13+09:00
309960,00231901,LB인베스트먼트,5546201986,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:13+09:00
310200,01335578,애니플러스,5698178573,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:14+09:00
310210,01327746,보로노이,-51299296240,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:14+09:00
310870,01336443,디와이씨,6287020474,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:14+09:00
311320,00668965,지오엘리먼트,5473530848,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:14+09:00
311390,01219155,네오크레마,4201932262,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:15+09:00
311690,01071041,CJ 바이오사이언스,-11741396567,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:15+09:00
312610,01223219,에이에프더블류,-4655938654,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:15+09:00
313760,00863038,캐리,-1223993765,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:15+09:00
314130,01276026,지놈앤컴퍼니,-14069565600,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:15+09:00
314140,01182259,알피바이오,6514462909,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:16+09:00
314930,01117413,바이오다인,-1084130764,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:16+09:00
315640,01344831,딥노이드,-7277634952,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:16+09:00
316140,01350869,우리금융지주,2123827000000,KRW,False,2026 반기보고서,OK,영업이익(손실),CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:16+09:00
317120,01327092,라닉스,-3119755330,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:16+09:00
317240,01353024,TS트릴리온,1398293798,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:16+09:00
317330,01021666,덕산테코피아,-20944482371,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:17+09:00
317400,00367844,자이에스앤디,20378746332,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:17+09:00
317450,00179489,명인제약,52721536326,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:17+09:00
317530,01267222,에피소드컴퍼니,-3280581575,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:17+09:00
317690,01311286,퀀타매트릭스,-8253357498,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:18+09:00
317770,01231786,엑스페릭스,-1623361498,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:18+09:00
317830,00624749,에스피시스템스,-1768715267,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:18+09:00
317850,00450995,대모,1991692757,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:18+09:00
317870,00964595,엔바이오니아,-1446690806,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:18+09:00
318000,00876166,KBG,440586411,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:18+09:00
318010,00986898,팜스빌,-217333260,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:19+09:00
318020,00962393,포인트모바일,4574836416,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:19+09:00
318060,01565054,그래피,-6880859050,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:19+09:00
318160,01288410,셀바이오휴먼텍,4945260546,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:19+09:00
318410,01153105,비비씨,5911171328,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:19+09:00
319400,01358463,현대무벡스,2556062534,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:19+09:00
319660,01365825,피에스케이,97441468015,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:20+09:00
320000,01359815,한울반도체,-7593076363,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:20+09:00
321260,01359736,프로이천,490699927,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:20+09:00
321370,01593668,센서뷰,-5557053319,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:20+09:00
321550,01335930,티움바이오,-8783495906,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:21+09:00
321820,01116502,아티스트컴퍼니,-2527189557,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:21+09:00
322000,01199550,HD현대에너지솔루션,65134128823,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:21+09:00
322180,01309388,LS티라유텍,-5247075889,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:21+09:00
322310,01016479,오로스테크놀로지,-9116724320,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:22+09:00
322510,01153293,제이엘케이,-6699758127,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:22+09:00
322780,01364297,코퍼스코리아,-3571651151,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:22+09:00
323280,01366000,태성,2235035269,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:22+09:00
323350,01344363,다원넥스뷰,2326479769,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:22+09:00
323410,01133217,카카오뱅크,351591000000,KRW,False,2026 반기보고서,OK,영업이익(손실),OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:22+09:00
323990,01335851,박셀바이오,-9649199200,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:22+09:00
326030,00878696,에스케이바이오팜,186832334267,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:22+09:00
327260,01343665,RF머트리얼즈,8485958583,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:23+09:00
328130,01397620,루닛,-28962075568,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:23+09:00
328380,01390399,솔트웨어,-897757745,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:23+09:00
329180,01390344,HD현대중공업,1945323535000,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:23+09:00
330350,00765851,위더스제약,1320721597,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:24+09:00
330590,01363818,롯데리츠,26063130000,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:24+09:00
330730,01305249,스톤브릿지벤처스,16961574663,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:24+09:00
330860,01368354,네패스아크,10114399240,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:24+09:00
331380,01393721,포커스에이아이,-3649125236,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:24+09:00
331520,01398151,밸로프,2717066370,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:25+09:00
331740,01649620,아우토크립트,-5445490534,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:25+09:00
331920,01114586,셀레믹스,-2350509094,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:25+09:00
332290,01394669,누보,4798779661,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:25+09:00
332370,01213586,아이디피,4870558759,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:25+09:00
332570,01015160,PS일렉트로닉스,4185768336,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:26+09:00
333050,01407158,이노테나,1054914424,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:26+09:00
333430,01396676,일승,8236228137,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:26+09:00
333620,01310773,엔시스,1266524700,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:26+09:00
334890,01394377,이지스밸류플러스리츠,228039074,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:26+09:00
334970,01258428,프레스티지바이오로직스,-33681640342,KRW,True,2025 사업보고서,OK,영업이익,OFS,IS,2025,11011,2026_11012,2026-08-19T08:58:28+09:00
335810,01137295,프리시젼바이오,-1191674427,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:27+09:00
335870,01405585,윙스풋,-6373459891,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:27+09:00
336060,01408999,웨이버스,-3013963213,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:27+09:00
336260,01412725,두산퓨얼셀,-52205009163,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:27+09:00
336370,01412822,솔루스첨단소재,-53677530774,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:28+09:00
336570,01407909,원텍,22289364293,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:28+09:00
336680,00814582,탑런토탈솔루션,-4546215785,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:28+09:00
337930,01391103,젝시믹스,6445709796,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:28+09:00
338100,01391033,NH프라임리츠,9634959727,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:29+09:00
338220,01344202,뷰노,-8316931514,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:29+09:00
338840,01226234,와이바이오로직스,-7668979009,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:29+09:00
339770,00453284,교촌에프앤비,13138482097,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:29+09:00
339950,01414422,아이비김영,3406202968,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:29+09:00
340360,01416642,다보링크,-1938703206,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:30+09:00
340440,01416572,세림B&G,772757187,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:30+09:00
340450,01432598,지씨지놈,572621351,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:30+09:00
340570,00608440,티앤엘,43224490483,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:30+09:00
340810,01315042,시선AI,-5552121666,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:30+09:00
340930,01368637,성원에너텍,-9951683382,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:31+09:00
342870,01428948,오아,928519643,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:31+09:00
344820,01428203,케이씨씨글라스,-5274458345,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:31+09:00
344860,01419135,이노진,-705857512,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:31+09:00
347000,01023318,센코,1210423099,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:31+09:00
347700,01336762,스피어,2375972820,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:32+09:00
347740,01290381,피엔케이피부임상연구센타,2468154237,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:32+09:00
347770,01405390,핌스,-1335601491,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:32+09:00
347850,01376715,디앤디파마텍,-21002074604,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:32+09:00
347860,01405451,알체라,-7511018396,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:32+09:00
347890,00670766,엠엑스온,783460467,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:32+09:00
348030,01210190,모비릭스,2062056938,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:33+09:00
348080,01357765,큐라티스,-5462489815,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:33+09:00
348150,01399071,고바이오랩,-4684211492,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:33+09:00
348210,01080252,넥스틴,-6330336323,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:33+09:00
348340,01336461,뉴로메카,-9581189456,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:33+09:00
348350,00925587,위드텍,739551970,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:33+09:00
348370,01011526,엔켐,-35781402754,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:34+09:00
348950,01415892,제이알글로벌리츠,34413515856,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:34+09:00
350520,01436628,이지스레지던스리츠,4101690770,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:34+09:00
351320,01440153,넥사다이내믹스,-4373070987,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:34+09:00
351330,01135640,이삭엔지니어링,-3992759401,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:35+09:00
351870,00909835,차이커뮤니케이션,1882640306,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:35+09:00
352090,01226270,스톰테크,6868564886,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:35+09:00
352480,01226410,씨앤씨인터내셔널,4567646647,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:35+09:00
352700,00875237,씨앤투스,-2357710952,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:35+09:00
352770,01201970,셀레스트라,-700732497,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:35+09:00
352820,01204056,하이브,-25650046000,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:36+09:00
352910,00494546,오비고,-2627372780,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:36+09:00
352940,00367871,인바이오,3301178415,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:36+09:00
353190,01453670,휴럼,-1031924828,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:36+09:00
353200,01478712,대덕전자,121574516810,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:36+09:00
353590,01084294,오토앤,-2449588297,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:36+09:00
353810,01480568,이지바이오,28277671575,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:37+09:00
354200,01397903,엔젠바이오,-2751506684,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:37+09:00
354320,00229030,알멕,5411934455,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:37+09:00
355150,01476219,코스텍시스,2317310369,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:37+09:00
355390,01514005,크라우드웍스,-5746246223,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:37+09:00
355690,01444380,에이텀,-2383191064,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:38+09:00
356680,01372782,엑스게이트,621755969,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:38+09:00
356860,00920379,티엘비,23491381156,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:38+09:00
356890,01293953,싸이버원,560149514,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:38+09:00
357120,01430475,코람코라이프인프라리츠,12960473322,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:39+09:00
357230,01068737,에이치피오,7174404762,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:39+09:00
357250,01437292,미래에셋맵스리츠,2560272476,KRW,False,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:39+09:00
357430,01442966,마스턴프리미어리츠,1395790638,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:39+09:00
357550,00921916,석경에이티,2552246786,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:39+09:00
357580,01012987,아모센스,-887333396,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:39+09:00
357780,01489648,솔브레인,90721936895,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:40+09:00
357880,01381984,SKAI,-4073892850,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:40+09:00
358570,01351080,지아이이노베이션,-26737236965,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:40+09:00
359090,01487446,씨엔알리서치,-797795426,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:40+09:00
360070,01360875,탑머티리얼,-12387757578,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:40+09:00
360350,01493793,코셈,-1821677579,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:40+09:00
361390,01014718,제노코,-1927822625,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:41+09:00
361570,01303029,알비더블유,1950540289,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:41+09:00
361610,01386916,SK아이이테크놀로지,-136676704000,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:41+09:00
361670,00405506,삼영에스앤씨,-407903039,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:41+09:00
362320,01534577,청담글로벌,4497172743,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:41+09:00
362990,01492688,드림인사이트,-415442901,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:41+09:00
363250,01437858,진시스템,-2571077030,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:42+09:00
363260,01493535,모비데이즈,2728131054,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:42+09:00
363280,01497869,티와이홀딩스,2695376724,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:42+09:00
364950,01307593,에이아이코리아,-1982925753,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:42+09:00
365270,01397772,큐라클,-640671736,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:42+09:00
365330,01135084,에스와이스틸텍,-3240002954,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:43+09:00
365340,01274329,성일하이텍,6326391561,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:43+09:00
365550,01437186,ESR켄달스퀘어리츠,16899720908,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:43+09:00
365590,01505186,하이딥,-5750704316,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:43+09:00
365660,01424261,레몬헬스케어,-3566855975,KRW,True,2026 반기보고서,OK,영업이익,OFS,IS,2026,11012,2026_11012,2026-08-19T08:58:43+09:00
365900,01354740,브이씨,1631092517,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:44+09:00
366030,01307335,나인앤컴퍼니,2732061712,KRW,False,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:44+09:00
367000,01454341,플래티어,-1023696917,KRW,True,2026 반기보고서,OK,영업이익,CFS,IS,2026,11012,2026_11012,2026-08-19T08:58:44+09:00
