basis_date,market,ticker,name,long_history_rows,metric_input_rows,metric_status,official_close,swing_phase,swing_phase_ko,swing_trough_date,swing_peak_date,from_trough_pct,from_peak_pct,momentum_5d_pct,ma5_value,ma5_direction,ma20_value,ma20_direction,ma60_value,ma60_direction,ma120_value,ma120_direction,return_1m_pct,return_3m_pct,rs_kospi_1m_pp,rs_kospi_3m_pp,atr14_krw,atr14_pct,avg_daily_range_20_pct,mean_run_days,up_run_days,down_run_days,streak_direction,streak_days,streak_change_pct,ma20_reference_only,confirmed_swing_low_stop,rsi,macd,return_1w,return_6m,return_ytd,return_52w,rs_sector,investment_score_100,earnings_outlook_change
2026-09-11,KOSDAQ,257720,실리콘투,260,143,OK,43500.0,TOP_DECLINE,고점후하락,2026-06-26,2026-08-31,43.0921,-19.7417,-9.375,45010.0,-1,48020.0,1,40014.1667,1,40207.0833,1,8.6142,22.8814,-0.2799,33.8815,3066.7365,7.05,6.7942,2.2222222222222223,2,2.4285714285714284,-1,9,-19.7417,48020.0,,,,,,,,,,
2026-09-11,KOSDAQ,261780,아리바이오랩,260,143,OK,3650.0,UPTREND,상승중,2026-07-30,2026-09-11,96.5536,0.0,38.5199,3343.0,1,2663.25,1,2511.4667,1,2993.9,0,46.2926,35.436,37.3985,46.4361,301.4446,8.2588,10.2871,2.727272727272727,2.4545454545454546,3,1,2,10.9422,2663.25,,,,,,,,,,
2026-09-11,KOSDAQ,263750,펄어비스,260,143,OK,35300.0,BOTTOM_REBOUND,저점반등,2026-08-18,2026-06-12,15.5483,-14.2163,2.3188,35080.0,1,32652.5,1,34369.1667,-1,42827.5,-1,-4.336,-14.0073,-13.2301,-3.0072,1667.0897,4.7226,4.0811,1.8181818181818181,1.75,1.8823529411764706,-1,1,-2.4862,32652.5,,,,,,,,,,
2026-09-11,KOSPI,267250,HD현대,260,143,OK,247500.0,BOTTOM_REBOUND,저점반등,2026-07-29,2026-06-16,31.8594,-9.0074,2.9106,247600.0,1,227525.0,1,215131.6667,-1,240915.8333,-1,10.245,0.8147,1.3509,11.8148,13892.2002,5.613,5.4977,2.142857142857143,2.142857142857143,2.142857142857143,1,1,0.8147,227525.0,,,,,,,,,,
2026-09-11,KOSPI,267260,HD현대일렉트릭,260,143,OK,747000.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-30,2026-06-15,28.1304,-37.4372,4.6218,747000.0,1,751350.0,-1,806750.0,-1,945333.3333,-1,1.0825,-27.6864,-7.8116,-16.6863,47475.5261,6.3555,5.0391,2.142857142857143,1.8571428571428572,2.4285714285714284,1,1,0.134,751350.0,,,,,,,,,,
2026-09-11,KOSPI,267270,HD건설기계,260,143,OK,142500.0,BOTTOM_REBOUND,저점반등,2026-06-26,2026-06-17,29.3103,-8.5953,1.7857,141060.0,1,134290.0,1,130165.0,-1,144755.8333,1,0.3521,-0.4193,-8.542,10.5808,8319.951,5.8386,5.5413,2.3076923076923075,2.1538461538461537,2.4615384615384617,1,1,0.9207,134290.0,,,,,,,,,,
2026-09-11,KOSPI,271940,일진하이솔루스,260,143,OK,10960.0,BOTTOM_REBOUND,저점반등,2026-07-30,2026-06-12,19.2601,-18.8749,2.2388,11372.0,1,10946.0,1,10525.5,-1,13128.5,-1,2.0484,-10.8943,-6.8457,0.1058,605.4259,5.524,4.1133,2.0689655172413794,1.7142857142857142,2.4,-1,2,-7.7441,10946.0,,,,,,,,,,
2026-09-11,KOSPI,271980,제일약품,260,143,OK,10100.0,TOP_DECLINE,고점후하락,2026-07-30,2026-09-01,9.4258,-11.4812,-3.9924,10294.0,-1,10306.5,-1,10126.6667,-1,11543.0,-1,-4.0836,-0.4926,-12.9777,10.5075,584.1297,5.7835,5.5002,2.4,2.25,2.5384615384615383,-1,8,-11.4812,10306.5,,,,,,,,,,
2026-09-11,KOSPI,272210,한화시스템,260,143,OK,70900.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-29,2026-06-16,30.8118,-33.3647,3.0523,70940.0,1,72695.0,-1,71766.6667,-1,94260.8333,-1,-2.7435,-19.9774,-11.6376,-8.9773,4071.4711,5.7426,4.932,2.2222222222222223,2.076923076923077,2.357142857142857,-1,1,-2.0718,72695.0,,,,,,,,,,
2026-09-11,KOSPI,278470,에이피알,260,143,OK,372000.0,TOP_DECLINE,고점후하락,2026-07-30,2026-08-31,18.0952,-19.9139,-5.5838,372500.0,-1,405400.0,-1,382933.3333,-1,387441.6667,1,-3.5019,-9.3788,-12.396,1.6213,25444.8059,6.84,5.9744,1.7647058823529411,1.6470588235294117,1.8823529411764706,1,1,3.0471,405400.0,,,,,,,,,,
2026-09-11,KOSPI,286940,롯데이노베이트,260,143,OK,18070.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-07-29,2026-06-15,12.7261,-10.7654,-3.4206,18370.0,1,18423.5,-1,17866.0,-1,19677.9167,-1,-8.1342,-7.6176,-17.0283,3.3825,596.6689,3.302,2.8277,2.2222222222222223,2.076923076923077,2.357142857142857,-1,4,-3.8318,18423.5,,,,,,,,,,
2026-09-11,KOSDAQ,293490,카카오게임즈,260,143,OK,9230.0,BOTTOM_REBOUND,저점반등,2026-06-26,2026-06-22,33.189,-8.0677,2.2148,9056.0,-1,8849.0,1,8322.8333,0,9795.5,-1,5.8486,5.9701,-3.0455,16.9702,560.453,6.0721,6.4651,1.7142857142857142,1.7647058823529411,1.6666666666666667,-1,1,-1.7039,8849.0,,,,,,,,,,
2026-09-11,KOSPI,298000,효성화학,260,143,OK,55300.0,NEW_LOW,최근 신저점,2026-06-12,2026-08-14,42.1594,-27.5229,-1.25,56720.0,1,62030.0,-1,61811.6667,1,50835.8333,1,-23.934,42.1594,-32.8281,53.1595,,,6.3833,2.5,2.1666666666666665,2.8333333333333335,-1,3,-4.6552,62030.0,,,,,,,,,,
2026-09-11,KOSPI,298040,효성중공업,260,143,OK,2854000.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-30,2026-06-16,50.6864,-26.6701,4.4656,2895000.0,1,2878800.0,0,2914250.0,-1,3160716.6667,1,0.8124,-12.0764,-8.0817,-1.0763,177562.1751,6.2215,4.7841,2.2222222222222223,2.076923076923077,2.357142857142857,-1,2,-2.6271,2878800.0,,,,,,,,,,
2026-09-11,KOSPI,298690,에어부산,260,143,OK,1509.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-07-20,2026-06-15,6.7941,-19.0016,-1.6938,1550.0,1,1521.75,1,1522.9833,-1,1712.55,-1,-0.9843,-4.795,-9.8784,6.2051,57.8006,3.8304,3.2844,2.0689655172413794,2.2142857142857144,1.9333333333333333,-1,3,-5.6875,1521.75,,,,,,,,,,
2026-09-11,KOSPI,307950,현대오토에버,260,143,OK,390000.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-07-30,2026-06-15,23.6133,-47.7212,-1.2658,392900.0,-1,419950.0,-1,442400.0,-1,494316.6667,-1,-9.8266,-45.0704,-18.7207,-34.0703,25575.008,6.5577,5.6367,2.2222222222222223,2,2.4285714285714284,-1,1,-1.1407,419950.0,,,,,,,,,,
2026-09-11,KOSDAQ,317330,덕산테코피아,260,143,OK,12550.0,BOTTOM_REBOUND,저점반등,2026-07-29,2026-06-16,45.7607,-22.6264,5.3736,13058.0,1,11702.5,1,11213.0,-1,15816.75,-1,10.3782,-19.0323,1.4841,-8.0322,1055.7561,8.4124,7.7273,2.0689655172413794,1.7142857142857142,2.4,-1,2,-8.5277,11702.5,,,,,,,,,,
2026-09-11,KOSPI,317400,자이에스앤디,260,143,OK,11330.0,UPTREND,상승중,2026-06-26,2026-08-31,237.2024,-2.0743,0.8905,10552.0,-1,10632.0,1,7336.75,1,5773.875,1,34.4009,231.7716,25.5068,242.7717,1079.4274,9.5272,10.5981,2.3076923076923075,2.6153846153846154,2,1,1,13.3,10632.0,,,,,,,,,,
2026-09-11,KOSPI,329180,HD현대중공업,260,143,OK,479000.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-09-02,2026-06-15,13.5071,-32.9132,9.7365,457900.0,1,459950.0,-1,503258.3333,-1,552908.3333,-1,-4.7714,-25.8514,-13.6655,-14.8513,26042.8791,5.4369,4.4869,2,1.8,2.2,1,1,5.6229,459950.0,,,,,,,,,,
2026-09-11,KOSPI,336260,두산퓨얼셀,260,143,OK,48800.0,BOTTOM_REBOUND,저점반등,2026-07-30,2026-06-16,158.2011,-37.516,11.2885,50390.0,1,43605.0,1,43335.0,-1,53130.8333,1,37.4648,-30.7801,28.5707,-19.78,5114.5403,10.4806,10.3406,2.2222222222222223,2.1538461538461537,2.2857142857142856,-1,2,-9.462,43605.0,,,,,,,,,,
2026-09-11,KOSPI,353200,대덕전자,260,143,OK,100000.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-30,2026-06-17,34.2282,-42.5947,0.5025,102420.0,-1,107810.0,-1,115923.3333,-1,118123.3333,1,-4.489,-36.2245,-13.3831,-25.2244,8973.2838,8.9733,7.3321,2.2222222222222223,1.6153846153846154,2.7857142857142856,-1,2,-5.7493,107810.0,,,,,,,,,,
2026-09-11,KOSPI,357250,미래에셋맵스리츠,260,143,OK,1840.0,NEW_LOW,최근 신저점,2026-07-29,2026-08-11,3.3708,-4.1667,-3.6649,1884.0,-1,1891.8,0,1855.6167,1,2042.3417,-1,-4.1667,-0.2169,-13.0608,10.7832,38.0357,2.0672,1.8324,2.5,2.4166666666666665,2.5833333333333335,-1,5,-3.6649,1891.8,,,,,,,,,,
2026-09-11,KOSDAQ,357780,솔브레인,260,143,OK,330000.0,BOTTOM_REBOUND,저점반등,2026-07-30,2026-06-12,46.9933,-25.2548,1.5385,335200.0,1,332575.0,1,314658.3333,-1,365508.3333,-1,5.0955,-7.0423,-3.7986,3.9578,19756.8831,5.9869,5.2174,1.8181818181818181,2,1.6470588235294117,-1,1,-3.5088,332575.0,,,,,,,,,,
2026-09-11,KOSPI,361610,SK아이이테크놀로지,260,143,OK,16690.0,BOTTOM_REBOUND,저점반등,2026-07-29,2026-06-11,33.0941,-18.5854,2.5184,16948.0,1,16186.0,1,15418.8333,-1,18793.9167,-1,9.6583,-18.5854,0.7642,-7.5853,1158.3517,6.9404,6.655,2.0689655172413794,1.7142857142857142,2.4,-1,2,-6.0777,16186.0,,,,,,,,,,
2026-09-11,KOSPI,373220,LG에너지솔루션,260,143,OK,360000.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-29,2026-06-15,19.8003,-14.3876,0.4184,361400.0,-1,360300.0,0,349241.6667,-1,385850.0,-1,1.5515,-6.3719,-7.3426,4.6282,17933.9457,4.9817,4.5643,1.6216216216216217,1.6666666666666667,1.5789473684210527,-1,2,-2.965,360300.0,,,,,,,,,,
2026-09-11,KOSPI,377300,카카오페이,260,143,OK,46250.0,UPTREND_PULLBACK,상승중 눌림,2026-07-09,2026-09-10,23.498,-4.5408,-2.2199,46980.0,1,45612.5,1,42746.6667,1,47167.9167,-1,3.0067,3.2366,-5.8874,14.2367,2507.6161,5.4219,5.1276,2.0689655172413794,2.2857142857142856,1.8666666666666667,-1,1,-4.5408,45612.5,,,,,,,,,,
2026-09-11,KOSPI,402340,SK스퀘어,260,143,OK,1089000.0,BOTTOM_REBOUND,저점반등,2026-07-30,2026-06-22,36.2954,-44.7208,4.611,1123600.0,1,1077750.0,1,1235183.3333,-1,1076575.0,1,15.2381,-11.3192,6.344,-0.3191,85871.4797,7.8854,5.917,2,1.8666666666666667,2.1333333333333333,-1,2,-4.3058,1077750.0,,,,,,,,,,
2026-09-11,KOSPI,403550,쏘카,260,143,OK,10580.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-07-22,2026-06-30,16.5198,-10.4907,-6.6196,10932.0,-1,11003.0,1,10647.8333,-1,11576.8333,0,-5.3667,-5.5357,-14.2608,5.4644,431.6517,4.0799,3.9106,2.0689655172413794,1.6428571428571428,2.466666666666667,-1,5,-6.6196,11003.0,,,,,,,,,,
2026-09-11,KOSDAQ,439960,코스모로보틱스,86,86,OK,12010.0,NEW_LOW,최근 신저점,2026-07-20,2026-06-17,15.4808,-54.6792,-5.0593,12332.0,-1,13178.5,-1,14815.3333,-1,,,-29.1027,-39.92,-37.9968,-28.9199,1200.2712,9.9939,6.2988,2.0689655172413794,1.5714285714285714,2.533333333333333,-1,1,-3.3011,13178.5,,,,,,,,,,
2026-09-11,KOSPI,443060,HD현대마린솔루션,260,143,OK,247000.0,BOTTOM_REBOUND,저점반등,2026-07-30,2026-06-16,36.6906,-3.3268,17.3397,222300.0,1,211250.0,1,206076.6667,-1,212355.8333,1,23.5,0.611,14.6059,11.6111,12976.3062,5.2536,5.6579,2.5,2.4166666666666665,2.5833333333333335,1,2,17.3397,211250.0,,,,,,,,,,
2026-09-11,KOSPI,454910,두산로보틱스,260,143,OK,71500.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-30,2026-06-15,29.0614,-35.8169,4.5322,71100.0,1,71040.0,-1,74305.0,-1,87969.1667,-1,-3.5088,-34.5837,-12.4029,-23.5836,4069.6188,5.6918,4.6847,2.0689655172413794,1.7857142857142858,2.3333333333333335,-1,2,-1.2431,71040.0,,,,,,,,,,
2026-09-11,KOSPI,456040,OCI,260,143,OK,80200.0,BOTTOM_REBOUND,저점반등,2026-07-29,2026-06-17,29.3548,-25.5339,1.1349,80620.0,1,80455.0,1,83046.6667,-1,98010.0,-1,2.0356,-24.4109,-6.8585,-13.4108,3488.227,4.3494,3.4055,2.2222222222222223,2.1538461538461537,2.2857142857142856,-1,2,-0.4963,80455.0,,,,,,,,,,
2026-09-11,KOSPI,457190,이수스페셜티케미컬,260,143,OK,64100.0,EARLY_REBOUND_UNCONFIRMED,초기반등·확인부족,2026-07-30,2026-06-16,35.2321,-26.8265,1.2638,65820.0,-1,65140.0,0,63729.1667,-1,81897.9167,-1,-2.1374,-19.0657,-11.0315,-8.0656,4042.2736,6.3062,5.51,1.935483870967742,1.6,2.25,-1,2,-5.8737,65140.0,,,,,,,,,,
2026-09-11,KOSPI,475560,더본코리아,260,143,OK,15100.0,TOP_DECLINE,고점후하락,2026-07-30,2026-08-18,18.8976,-22.0041,-2.1387,15366.0,-1,16622.0,1,15034.6667,-1,17245.6667,-1,7.2443,-5.8603,-1.6498,5.1398,961.1857,6.3655,6.6854,2.2222222222222223,2,2.4285714285714284,-1,3,-3.699,16622.0,,,,,,,,,,
2026-09-11,KOSPI,483650,달바글로벌,260,143,OK,167600.0,NEW_LOW,최근 신저점,2026-09-11,2026-07-29,0.0,-36.7547,-12.0672,179200.0,-1,208155.0,-1,221020.0,-1,208941.6667,1,-31.8699,-20.5687,-40.764,-9.5686,13926.3631,8.3093,5.1112,1.935483870967742,1.8,2.0625,-1,5,-12.0672,208155.0,,,,,,,,,,
2026-09-11,KOSPI,489790,한화비전,260,143,OK,47200.0,NEW_LOW,최근 신저점,2026-07-29,2026-06-12,41.5292,-37.3174,-4.4534,48480.0,-1,50595.0,-1,49318.3333,-1,62927.5,-1,-7.451,-32.8592,-16.3451,-21.8591,2758.1421,5.8435,4.9272,1.935483870967742,1.7333333333333334,2.125,-1,2,-3.5751,50595.0,,,,,,,,,,
2026-09-11,KOSPI,499790,GS피앤엘,260,143,OK,39800.0,SIDEWAYS_OR_UNCONFIRMED,횡보·방향미확인,2026-06-26,2026-06-11,18.1009,-21.6535,-7.0093,39970.0,-1,41327.5,-1,40120.8333,-1,43999.1667,-1,-9.3394,-21.6535,-18.2335,-10.6534,2160.7841,5.4291,4.5962,2.142857142857143,2,2.2857142857142856,1,2,0.6321,41327.5,,,,,,,,,,
