name,ticker,market,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,target1_ref,target2_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_1m_intraday,high_1m_intraday,low_1m_close,high_1m_close,range_1m_pct,position_in_1m_range_pct,data_rows_1m,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,return_1m_pct,return_3m_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,market_cap,listed_shares,data_rows,source_used,operating_profit,operating_profit_unit,operating_loss_flag,operating_loss_basis,operating_loss_source_status,supply_check_status,supply_check_scope,supply_check_limited_reason,supply_burden_detected,supply_burden_flag,supply_burden_level,supply_burden_keywords,supply_burden_latest_report_date,supply_burden_latest_report_name,supply_burden_report_count,supply_burden_checked_at_kst
DSR제강,069730,KOSPI,OK,2026-08-19,5760,5510,5700,5930,6110,5460,99.0,1.85,1.8,4800.0,6150.0,5250,5990,28.12,71.11,22,4760.0,6150.0,4890,5990,29.2,71.94,3.04,7.06,28575,163246660,363799372,True,82944000000,14400000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,14289706979,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
DS단석,017860,KOSPI,OK,2026-08-19,11450,10330,11320,12430,13240,10110,446.0,3.29,2.5,9560.0,12780.0,10300,12610,33.68,58.7,22,9560.0,19660.0,10300,19340,105.65,18.71,1.51,-37.43,90465,1059007360,1562035975,True,203342141550,17759139,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,10685513331,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,유상증자,주요주주변동",20260602,임원ㆍ주요주주특정증권등소유상황보고서,3,2026-08-20T09:00:17+09:00
DYP,092780,KOSPI,OK,2026-08-19,3455,3230,3420,3655,3815,3185,90.0,2.41,2.9,2870.0,3770.0,2900,3665,31.36,65.0,22,2870.0,5270.0,2900,5170,83.62,24.38,6.31,-29.85,18454,64725595,63349528,True,45497029300,13168460,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,3405002256,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
E1,017940,KOSPI,OK,2026-08-19,93000,88600,92100,95800,98700,87700,1771.0,2.06,2.2,81400.0,96000.0,82400,94600,17.94,79.45,22,75100.0,96600.0,76200,94600,28.63,83.26,6.04,2.65,9787,905835600,880311680,True,637980000000,6860000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-38290001412,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260713,주식등의대량보유상황보고서(일반),6,2026-08-20T09:00:17+09:00
ESR켄달스퀘어리츠,365550,KOSPI,OK,2026-08-19,3085,2900,3055,3255,3395,2970,78.0,2.22,1.9,3060.0,3470.0,3085,3420,13.4,6.1,22,3060.0,4410.0,3085,4195,44.12,1.85,-5.8,-26.28,328177,1012049952,967366112,True,759184565000,246089000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,16899720908,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260813,임원ㆍ주요주주특정증권등소유상황보고서,13,2026-08-20T09:00:17+09:00
F&F,383220,KOSPI,OK,2026-08-19,62900,60500,62300,67600,71400,58100,2120.0,2.78,1.7,59900.0,82500.0,61800,80500,37.73,13.27,22,59900.0,89000.0,61800,85900,48.58,10.31,-15.46,-20.38,68317,4271515450,7006129547,False,2409515017500,38307075,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,239981071368,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260610,주식등의대량보유상황보고서(약식),1,2026-08-20T09:00:17+09:00
F&F홀딩스,007700,KOSPI,OK,2026-08-19,13880,13130,13740,14600,15200,12890,329.0,2.14,2.4,13000.0,14980.0,13300,14940,15.23,44.44,22,13000.0,18500.0,13300,18370,42.31,16.0,-0.86,-23.31,37407,520479740,430089924,True,542907413960,39114367,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,222942392922,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
GKL,114090,KOSPI,OK,2026-08-19,9200,9080,9110,9710,10120,8720,231.0,2.17,1.6,8990.0,9820.0,9180,9700,9.23,25.3,22,8990.0,12480.0,9180,12350,38.82,6.02,-0.54,-22.49,114888,1054444030,1268096254,True,569072164000,61855670,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,38983039676,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
GS,078930,KOSPI,OK,2026-08-19,119700,112800,118500,123300,127000,111400,2760.0,3.43,1.8,69500.0,120800.0,82500,119700,73.81,97.86,22,60800.0,120800.0,62500,119700,98.68,98.17,43.87,58.54,443707,52529073800,59696685997,False,11119590751500,92895495,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,2975974000000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260812,임원ㆍ주요주주특정증권등소유상황보고서,5,2026-08-20T09:00:17+09:00
GS건설,006360,KOSPI,OK,2026-08-19,34950,31050,34500,36000,37100,30300,1553.0,5.48,1.9,20900.0,36650.0,22200,35700,75.36,89.21,22,20900.0,36650.0,22200,35700,75.36,89.21,34.17,16.69,2860256,98829501750,114095988512,False,2991073075500,85581490,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,164823000000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,"대량보유,주요주주변동",20260810,임원ㆍ주요주주특정증권등소유상황보고서,2,2026-08-20T09:00:17+09:00
GS글로벌,001250,KOSPI,OK,2026-08-19,2600,2360,2570,2810,2985,2310,96.0,3.42,2.6,2255.0,3105.0,2365,2915,37.69,40.59,22,2255.0,3800.0,2365,3680,68.51,22.33,4.84,-29.35,517833,1355736648,2235560370,True,214587786400,82533764,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,24569335000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
GS리테일,007070,KOSPI,OK,2026-08-19,26900,25250,26650,27750,28800,24950,652.0,2.61,1.8,23750.0,29650.0,24400,28400,24.84,53.39,22,21050.0,29650.0,21450,28400,40.86,68.02,4.06,-1.65,138189,3692944100,5915978560,False,2249039463500,83607415,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,167681342650,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260813,임원ㆍ주요주주특정증권등소유상황보고서,4,2026-08-20T09:00:17+09:00
GS우,078935,KOSPI,OK,2026-08-19,64100,61900,63500,66000,68000,61400,892.0,1.62,2.4,52300.0,64700.0,54000,64200,23.71,95.16,22,48500.0,64700.0,50400,64200,33.4,96.3,18.7,13.65,7207,459563650,554745580,True,114077231600,1779676,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,,KRW,,,NO_CORP_CODE,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
GS피앤엘,499790,KOSPI,OK,2026-08-19,40650,37000,40200,43850,46500,36250,1465.0,3.53,1.8,32250.0,46450.0,34450,44500,44.03,59.15,22,32250.0,53200.0,33700,50800,64.96,40.1,5.58,-15.49,35095,1428235200,3857013168,True,806123686650,19830841,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,53522729704,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
HDC,012630,KOSPI,OK,2026-08-19,21650,20200,21450,22700,23500,19930,575.0,2.78,2.1,17300.0,24200.0,18300,23100,39.88,63.04,22,17300.0,24200.0,18300,23100,39.88,63.04,7.71,-4.84,27266,593323425,1531805323,True,1293408259650,59741721,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,408727576312,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,대량보유,20260731,주식등의대량보유상황보고서(일반),16,2026-08-20T09:00:17+09:00
HDC랩스,039570,KOSPI,OK,2026-08-19,7690,7480,7610,7920,8160,7430,86.0,1.12,1.8,7210.0,7840.0,7330,7800,8.74,76.19,22,7210.0,8040.0,7330,7970,11.51,57.83,2.95,-2.66,10431,78635940,142016738,True,199613951690,25957601,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,12895625558,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
HDC현대EP,089470,KOSPI,OK,2026-08-19,3955,3705,3915,4175,4355,3655,100.0,2.55,2.4,3400.0,4845.0,3455,4150,42.5,38.41,22,3400.0,4845.0,3455,4495,42.5,38.41,10.78,-11.52,54344,213115155,643681007,True,126164500000,31900000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,20595595914,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
HD건설기계,267270,KOSPI,OK,2026-08-19,129200,117000,127700,140000,148800,114500,4895.0,3.66,2.3,107100.0,149100.0,114200,143800,39.22,52.62,22,104800.0,172200.0,110200,166000,64.31,36.2,6.69,-19.95,215769,27632647750,39196885535,False,6191509092400,47921897,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,439582380000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260702,임원ㆍ주요주주특정증권등소유상황보고서,1,2026-08-20T09:00:17+09:00
HD한국조선해양,009540,KOSPI,OK,2026-08-19,367000,335500,363000,395000,417500,329000,12630.0,3.35,1.9,314000.0,412500.0,335000,404000,31.37,53.81,22,314000.0,460000.0,327000,445000,46.5,36.3,7.94,-8.25,148664,53751727276,78399857251,False,25973733572000,70773116,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,3001116502000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"신주인수권,신주인수권행사",20260729,전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)              ,1,2026-08-20T09:00:17+09:00
HD현대,267250,KOSPI,OK,2026-08-19,228000,210000,225500,244000,257000,206000,7270.0,3.21,2.0,178000.0,241000.0,187700,235500,35.39,79.37,22,178000.0,302000.0,187700,289500,69.66,40.32,15.38,-13.96,86472,19514055000,33547274460,False,18010423380000,78993085,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,6959382355000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260807,주식등의대량보유상황보고서(일반),2,2026-08-20T09:00:17+09:00
HD현대마린솔루션,443060,KOSPI,OK,2026-08-19,209500,191900,207500,225000,237500,188400,7050.0,3.28,2.4,175000.0,220000.0,180700,215000,25.71,76.67,22,175000.0,264000.0,180700,256500,50.86,38.76,5.75,-3.9,79074,16383548300,17040125722,False,9392609870000,44833460,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,191018863600,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260805,임원ㆍ주요주주특정증권등소유상황보고서,5,2026-08-20T09:00:17+09:00
HD현대마린엔진,071970,KOSPI,OK,2026-08-19,54100,46950,53200,60800,66300,45100,3045.0,4.92,2.2,46500.0,70000.0,47900,67700,50.54,32.34,22,46500.0,83500.0,47900,80900,79.57,20.54,2.27,-27.58,147210,7870539000,16000190353,False,1835152879500,33921495,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,63849234128,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260701,주식등의대량보유상황보고서(약식),4,2026-08-20T09:00:17+09:00
HD현대에너지솔루션,322000,KOSPI,OK,2026-08-19,129400,107500,126800,148700,164500,103100,8760.0,6.3,2.7,95000.0,212500.0,99500,171500,123.68,29.28,22,95000.0,214000.0,99500,203000,125.26,28.91,9.94,-32.78,619718,81417032150,93019307257,False,1449280000000,11200000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,65134128823,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260701,주식등의대량보유상황보고서(약식),1,2026-08-20T09:00:17+09:00
HD현대일렉트릭,267260,KOSPI,OK,2026-08-19,752000,654000,740000,838000,908000,635000,39050.0,4.4,2.2,538000.0,870000.0,583000,869000,61.71,64.46,22,538000.0,1231000.0,583000,1194000,128.81,30.88,0.0,-31.32,99051,73596707000,115239092072,False,27107445520000,36047135,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,545303822428,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260810,주식등의대량보유상황보고서(약식),4,2026-08-20T09:00:17+09:00
HD현대중공업,329180,KOSPI,OK,2026-08-19,474000,427000,468500,515000,549000,417500,18840.0,3.3,2.3,411500.0,542000.0,434000,532000,31.71,47.89,22,411500.0,765000.0,434000,745000,85.91,17.68,5.69,-20.74,186254,87993418250,123653886562,False,49751620650000,104961225,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,1945323535000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
HJ중공업,097230,KOSPI,OK,2026-08-19,17010,15140,16790,18660,20000,14760,749.0,3.97,1.9,12910.0,18590.0,13680,17910,44.0,72.18,22,12910.0,24750.0,13680,23900,91.71,34.63,18.95,-21.61,181009,3088442280,6964145081,False,1535923801440,90295344,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,89434000000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260803,주식등의대량보유상황보고서(약식),2,2026-08-20T09:00:17+09:00
HL D&I,014790,KOSPI,OK,2026-08-19,2480,2280,2455,2655,2800,2240,81.0,3.16,2.4,2110.0,2650.0,2220,2625,25.59,68.52,22,2110.0,3175.0,2220,2995,50.47,34.74,5.53,-10.63,76280,185403762,159170611,True,93889330480,37858601,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,45500674042,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260707,임원ㆍ주요주주특정증권등소유상황보고서,1,2026-08-20T09:00:17+09:00
HLB글로벌,003580,KOSPI,OK,2026-08-19,1585,1451,1569,1703,1800,1424,54.0,3.72,2.3,1125.0,1699.0,1166,1660,51.02,80.14,22,1000.0,1914.0,1090,1829,91.4,64.0,28.55,-12.96,105204,168912555,324906591,True,80301655425,50663505,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-3386399265,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,유상증자,주요주주변동",20260818,유상증자또는주식관련사채등의발행결과(자율공시)              ,3,2026-08-20T09:00:17+09:00
HL만도,204320,KOSPI,OK,2026-08-19,52000,45950,51300,57300,61700,44750,2415.0,4.54,2.2,37600.0,58000.0,39100,57100,54.26,70.59,22,37600.0,79100.0,39100,76900,110.37,34.7,23.66,-3.88,373375,19477558700,30842509847,False,2441770240000,46957120,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,200602041564,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260702,임원ㆍ주요주주특정증권등소유상황보고서,3,2026-08-20T09:00:17+09:00
HL홀딩스,060980,KOSPI,OK,2026-08-19,39150,36850,38750,41150,42800,36400,916.0,2.22,1.8,35500.0,41850.0,36050,41100,17.89,57.48,22,35500.0,49000.0,36050,48700,38.03,27.04,5.81,-11.72,13991,549115475,676395877,True,355436860050,9078847,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,71929247430,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260805,주식등의대량보유상황보고서(약식),6,2026-08-20T09:00:17+09:00
HMM,011200,KOSPI,OK,2026-08-19,21700,20600,21500,22350,23000,20400,438.0,2.17,1.8,19210.0,23400.0,20000,22650,21.81,59.43,22,17910.0,23400.0,18310,22650,30.65,69.03,7.69,9.49,1767571,38091851325,33256329849,False,20468263949000,943237970,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,623212000000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
HS애드,035000,KOSPI,OK,2026-08-19,6760,6510,6690,6980,7190,6460,99.0,1.47,2.2,5750.0,7000.0,5800,6930,21.74,80.8,22,5750.0,7910.0,5800,7490,37.57,46.76,16.55,-7.4,26902,181581705,641019636,True,109563673440,16207644,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-8374764787,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260729,임원ㆍ주요주주특정증권등소유상황보고서,8,2026-08-20T09:00:17+09:00
HS화성,002460,KOSPI,OK,2026-08-19,10570,9970,10460,11280,11860,9610,321.0,2.8,2.5,10130.0,12270.0,10570,12000,21.13,20.56,22,9870.0,13990.0,10100,13670,41.74,16.99,-3.03,-17.1,27953,296210285,189648716,True,107285500000,10150000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-5251894357,KRW,TRUE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
HS효성,487570,KOSPI,OK,2026-08-19,46750,44150,46300,49000,50900,43650,1031.0,2.15,2.0,37400.0,52100.0,39150,47900,39.3,63.61,22,37400.0,60700.0,39150,59400,62.3,40.13,8.22,-16.81,4127,187120650,731625321,True,174187087250,3725927,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,48306155180,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260710,주식등의대량보유상황보고서(일반),2,2026-08-20T09:00:17+09:00
HS효성첨단소재,298050,KOSPI,OK,2026-08-19,164600,150400,162900,177100,187400,147500,5690.0,3.22,1.9,135000.0,188500.0,142200,184100,39.63,55.33,22,135000.0,241000.0,142200,231500,78.52,27.92,15.02,-25.01,17189,2825058800,2925901575,True,737399440800,4479948,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,112002313900,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"유상증자,주요주주변동",20260709,유상증자결정(종속회사의주요경영사항)              ,4,2026-08-20T09:00:17+09:00
INVENI,015360,KOSPI,OK,2026-08-19,13900,13480,13760,14420,14850,13190,237.0,1.63,2.1,13440.0,14800.0,13570,14600,10.12,33.82,22,13350.0,17060.0,13570,16530,27.79,14.82,-0.43,-15.91,36336,503588050,544650640,True,378775000000,27250000,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,90384862000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260810,임원ㆍ주요주주특정증권등소유상황보고서,10,2026-08-20T09:00:17+09:00
IPARK현대산업개발,294870,KOSPI,OK,2026-08-19,22050,20750,21850,22700,23400,20450,528.0,2.69,2.1,17680.0,23000.0,19020,22750,30.09,82.14,22,16900.0,23000.0,17210,22750,36.09,84.43,13.84,4.01,132650,2934682925,4872841176,True,1453256626500,65907330,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,202859223295,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260702,임원ㆍ주요주주특정증권등소유상황보고서,4,2026-08-20T09:00:17+09:00
JB금융지주,175330,KOSPI,OK,2026-08-19,27200,25300,26950,28000,28850,24900,762.0,2.91,1.8,25350.0,29600.0,25550,29350,16.77,43.53,22,22200.0,29600.0,22850,29350,33.33,67.57,2.84,6.04,257712,6975476200,9780926675,False,5073393612800,186521824,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,526912000000,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260807,주식등의대량보유상황보고서(약식),3,2026-08-20T09:00:17+09:00
JK리버스톤리츠,204210,KOSPI,OK,2026-06-11,971,642,932,1000,1035,576,132.0,9.4,,,1150.0,695,2035,,84.43,16,,1150.0,695,2035,,84.43,,-52.29,717606,716959747,501915045,True,7599837365,7826815,16,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,32344125,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-20T09:00:17+09:00
JW생명과학,234080,KOSPI,OK,2026-08-19,11190,10780,11080,11550,11900,10690,165.0,1.46,2.0,10550.0,12040.0,10720,11740,14.12,42.95,22,10550.0,12200.0,10720,12100,15.64,38.79,0.99,-5.89,25752,287253835,305480131,True,177188659260,15834554,63,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,18670731406,KRW,FALSE,2026 반기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260710,주식등의대량보유상황보고서(약식),1,2026-08-20T09:00:17+09:00
