date,basDt,mngInvTgt,invrCtg,scrtCmpyCnt,actCnt,actBal,_source_api,_collected_at_kst
2026-07-24,20260724,발행어음형,기관,5,9314,828338862151,cma,2026-08-28T15:54:10+09:00
2026-07-24,20260724,종금형,개인,1,42734,78298715770,cma,2026-08-28T15:54:10+09:00
2026-07-24,20260724,종금형,기관,1,197,7909536461,cma,2026-08-28T15:54:10+09:00
2026-07-24,20260724,합계,개인,0,39699314,94988617836799,cma,2026-08-28T15:54:10+09:00
2026-07-27,20260727,발행어음형,개인,5,6868516,23539666465010,cma,2026-08-28T15:54:10+09:00
2026-07-27,20260727,합계,기관,0,145859,12528103245984,cma,2026-08-28T15:54:10+09:00
2026-07-27,20260727,합계,개인,0,39710686,94857108521709,cma,2026-08-28T15:54:10+09:00
2026-07-27,20260727,종금형,기관,1,197,7818227322,cma,2026-08-28T15:54:10+09:00
2026-07-27,20260727,종금형,개인,1,42718,78112170823,cma,2026-08-28T15:54:10+09:00
2026-07-27,20260727,발행어음형,기관,5,9317,826378532787,cma,2026-08-28T15:54:10+09:00
2026-07-27,20260727,MMF형,기관,12,536,200188896845,cma,2026-08-28T15:54:10+09:00
2026-07-27,20260727,기타형,기관,14,57404,8088442776859,cma,2026-08-28T15:54:10+09:00
2026-07-27,20260727,기타형,개인,14,3050717,25206147504514,cma,2026-08-28T15:54:10+09:00
2026-07-27,20260727,RP형,기관,23,78405,3405274812171,cma,2026-08-28T15:54:10+09:00
2026-07-27,20260727,MMF형,개인,12,2893707,4331552315541,cma,2026-08-28T15:54:10+09:00
2026-07-27,20260727,RP형,개인,23,26855028,41701630065821,cma,2026-08-28T15:54:10+09:00
2026-07-28,20260728,합계,기관,0,145921,12713224952681,cma,2026-08-28T15:54:10+09:00
2026-07-28,20260728,합계,개인,0,39716298,93236007498986,cma,2026-08-28T15:54:10+09:00
2026-07-28,20260728,종금형,기관,1,197,7806370652,cma,2026-08-28T15:54:10+09:00
2026-07-28,20260728,종금형,개인,1,42706,78287600162,cma,2026-08-28T15:54:10+09:00
2026-07-28,20260728,발행어음형,기관,5,9316,824740593082,cma,2026-08-28T15:54:10+09:00
2026-07-28,20260728,발행어음형,개인,5,6869777,23114156327302,cma,2026-08-28T15:54:10+09:00
2026-07-28,20260728,기타형,기관,14,57422,8247660901742,cma,2026-08-28T15:54:10+09:00
2026-07-28,20260728,기타형,개인,14,3050850,24854383994068,cma,2026-08-28T15:54:10+09:00
2026-07-28,20260728,RP형,기관,23,78450,3439166325407,cma,2026-08-28T15:54:10+09:00
2026-07-28,20260728,RP형,개인,23,26858557,40866684344285,cma,2026-08-28T15:54:10+09:00
2026-07-28,20260728,MMF형,개인,12,2894408,4322495233169,cma,2026-08-28T15:54:10+09:00
2026-07-28,20260728,MMF형,기관,12,536,193850761798,cma,2026-08-28T15:54:10+09:00
2026-07-29,20260729,MMF형,개인,12,2895108,4271840280730,cma,2026-08-28T15:54:10+09:00
2026-07-29,20260729,RP형,개인,23,26862557,40252572208218,cma,2026-08-28T15:54:10+09:00
2026-07-29,20260729,RP형,기관,23,78455,3354423310333,cma,2026-08-28T15:54:10+09:00
2026-07-29,20260729,기타형,개인,14,3050958,24443229283046,cma,2026-08-28T15:54:10+09:00
2026-07-29,20260729,기타형,기관,14,57435,8243240386663,cma,2026-08-28T15:54:10+09:00
2026-07-29,20260729,발행어음형,개인,5,6871134,22736494390713,cma,2026-08-28T15:54:10+09:00
2026-07-29,20260729,발행어음형,기관,5,9322,820397891349,cma,2026-08-28T15:54:10+09:00
2026-07-29,20260729,종금형,개인,1,42701,77929787146,cma,2026-08-28T15:54:10+09:00
2026-07-29,20260729,종금형,기관,1,197,7807180271,cma,2026-08-28T15:54:10+09:00
2026-07-29,20260729,합계,개인,0,39722458,91782065949853,cma,2026-08-28T15:54:10+09:00
2026-07-29,20260729,합계,기관,0,145945,12613676007276,cma,2026-08-28T15:54:10+09:00
2026-07-29,20260729,MMF형,기관,12,536,187807238660,cma,2026-08-28T15:54:10+09:00
2026-07-30,20260730,기타형,개인,14,3051126,24621925862304,cma,2026-08-28T15:54:10+09:00
2026-07-30,20260730,RP형,기관,23,78484,3352499968458,cma,2026-08-28T15:54:10+09:00
2026-07-30,20260730,RP형,개인,23,26866628,40126420285883,cma,2026-08-28T15:54:10+09:00
2026-07-30,20260730,MMF형,개인,12,2895789,4270385623898,cma,2026-08-28T15:54:10+09:00
2026-07-30,20260730,발행어음형,기관,5,9327,819343416993,cma,2026-08-28T15:54:10+09:00
2026-07-30,20260730,기타형,기관,14,57452,7740414425068,cma,2026-08-28T15:54:10+09:00
2026-07-30,20260730,발행어음형,개인,5,6872443,22638307900863,cma,2026-08-28T15:54:10+09:00
2026-07-30,20260730,MMF형,기관,12,536,228061342455,cma,2026-08-28T15:54:10+09:00
2026-07-30,20260730,종금형,개인,1,42695,77679325281,cma,2026-08-28T15:54:10+09:00
2026-07-30,20260730,종금형,기관,1,197,8553350682,cma,2026-08-28T15:54:10+09:00
2026-07-30,20260730,합계,기관,0,145996,12148872503656,cma,2026-08-28T15:54:10+09:00
2026-07-30,20260730,합계,개인,0,39728681,91734718998229,cma,2026-08-28T15:54:10+09:00
2026-07-31,20260731,MMF형,기관,12,536,223541764849,cma,2026-08-28T15:54:10+09:00
2026-07-31,20260731,RP형,개인,23,26871496,40302126883086,cma,2026-08-28T15:54:10+09:00
2026-07-31,20260731,RP형,기관,23,78516,3270609622603,cma,2026-08-28T15:54:10+09:00
2026-07-31,20260731,기타형,개인,14,3051323,24595607292516,cma,2026-08-28T15:54:10+09:00
2026-07-31,20260731,기타형,기관,14,57472,7522639005333,cma,2026-08-28T15:54:10+09:00
2026-07-31,20260731,발행어음형,개인,5,6874075,22822901040838,cma,2026-08-28T15:54:10+09:00
2026-07-31,20260731,발행어음형,기관,5,9329,829372348329,cma,2026-08-28T15:54:10+09:00
2026-07-31,20260731,종금형,개인,1,42698,77579479777,cma,2026-08-28T15:54:10+09:00
2026-07-31,20260731,종금형,기관,1,197,8004357742,cma,2026-08-28T15:54:10+09:00
2026-07-31,20260731,합계,개인,0,39736230,92037523722246,cma,2026-08-28T15:54:10+09:00
2026-07-31,20260731,합계,기관,0,146050,11854167098856,cma,2026-08-28T15:54:10+09:00
2026-07-31,20260731,MMF형,개인,12,2896638,4239309026029,cma,2026-08-28T15:54:10+09:00
2026-08-03,20260803,MMF형,개인,12,2898589,4237976374553,cma,2026-08-28T15:54:10+09:00
2026-08-03,20260803,합계,기관,0,146082,12128419469182,cma,2026-08-28T15:54:10+09:00
2026-08-03,20260803,합계,개인,0,39748066,91956597934752,cma,2026-08-28T15:54:10+09:00
2026-08-03,20260803,종금형,기관,1,197,8093869239,cma,2026-08-28T15:54:10+09:00
2026-08-03,20260803,종금형,개인,1,42681,76969336929,cma,2026-08-28T15:54:10+09:00
2026-08-03,20260803,발행어음형,기관,5,9332,831059629052,cma,2026-08-28T15:54:10+09:00
2026-08-03,20260803,발행어음형,개인,5,6876624,22748492167589,cma,2026-08-28T15:54:10+09:00
2026-08-03,20260803,기타형,기관,14,57497,7698967339445,cma,2026-08-28T15:54:10+09:00
2026-08-03,20260803,기타형,개인,14,3051492,24515521550591,cma,2026-08-28T15:54:10+09:00
2026-08-03,20260803,RP형,기관,23,78520,3379405540033,cma,2026-08-28T15:54:10+09:00
2026-08-03,20260803,RP형,개인,23,26878680,40377638505090,cma,2026-08-28T15:54:10+09:00
2026-08-03,20260803,MMF형,기관,12,536,210893091413,cma,2026-08-28T15:54:10+09:00
2026-08-04,20260804,기타형,기관,14,57505,7842063775769,cma,2026-08-28T15:54:10+09:00
2026-08-04,20260804,합계,기관,0,146113,12259758356816,cma,2026-08-28T15:54:10+09:00
2026-08-04,20260804,합계,개인,0,39757717,93470044108120,cma,2026-08-28T15:54:10+09:00
2026-08-04,20260804,종금형,기관,1,197,8099396406,cma,2026-08-28T15:54:10+09:00
2026-08-04,20260804,종금형,개인,1,42675,77419339975,cma,2026-08-28T15:54:10+09:00
2026-08-04,20260804,발행어음형,기관,5,9335,828699541940,cma,2026-08-28T15:54:10+09:00
2026-08-04,20260804,MMF형,개인,12,2899695,4259386827354,cma,2026-08-28T15:54:10+09:00
2026-08-04,20260804,발행어음형,개인,5,6878385,23181217497991,cma,2026-08-28T15:54:10+09:00
2026-08-04,20260804,기타형,개인,14,3051618,24772506305994,cma,2026-08-28T15:54:10+09:00
2026-08-04,20260804,RP형,기관,23,78540,3380805009118,cma,2026-08-28T15:54:10+09:00
2026-08-04,20260804,RP형,개인,23,26885344,41179514136806,cma,2026-08-28T15:54:10+09:00
2026-08-04,20260804,MMF형,기관,12,536,200090633583,cma,2026-08-28T15:54:10+09:00
2026-08-05,20260805,합계,기관,0,146156,12122737321566,cma,2026-08-28T15:54:10+09:00
2026-08-05,20260805,합계,개인,0,39767174,91332461925265,cma,2026-08-28T15:54:10+09:00
2026-08-05,20260805,종금형,기관,1,197,7872622327,cma,2026-08-28T15:54:10+09:00
2026-08-05,20260805,종금형,개인,1,42668,76521356626,cma,2026-08-28T15:54:10+09:00
2026-08-05,20260805,발행어음형,기관,5,9346,825886827627,cma,2026-08-28T15:54:10+09:00
2026-08-05,20260805,발행어음형,개인,5,6881914,22237936235881,cma,2026-08-28T15:54:10+09:00
2026-08-05,20260805,기타형,기관,14,57520,7725508528754,cma,2026-08-28T15:54:10+09:00
2026-08-05,20260805,기타형,개인,14,3051756,23970217752321,cma,2026-08-28T15:54:10+09:00
2026-08-05,20260805,RP형,기관,23,78557,3383725331034,cma,2026-08-28T15:54:10+09:00
2026-08-05,20260805,RP형,개인,23,26890157,40787724331379,cma,2026-08-28T15:54:10+09:00
2026-08-05,20260805,MMF형,기관,12,536,179744011824,cma,2026-08-28T15:54:10+09:00
2026-08-05,20260805,MMF형,개인,12,2900679,4260062249058,cma,2026-08-28T15:54:10+09:00
2026-08-06,20260806,합계,개인,0,39773457,91021167890096,cma,2026-08-28T15:54:10+09:00
2026-08-06,20260806,합계,기관,0,146185,12121279157831,cma,2026-08-28T15:54:10+09:00
2026-08-06,20260806,MMF형,개인,12,2901563,4256782218545,cma,2026-08-28T15:54:10+09:00
2026-08-06,20260806,MMF형,기관,12,536,174694142745,cma,2026-08-28T15:54:10+09:00
2026-08-06,20260806,RP형,개인,23,26893940,40668301984226,cma,2026-08-28T15:54:10+09:00
2026-08-06,20260806,RP형,기관,23,78562,3408630494949,cma,2026-08-28T15:54:10+09:00
2026-08-06,20260806,기타형,개인,14,3051879,23884750706362,cma,2026-08-28T15:54:10+09:00
2026-08-06,20260806,기타형,기관,14,57540,7696527221799,cma,2026-08-28T15:54:10+09:00
2026-08-06,20260806,발행어음형,개인,5,6883406,22134977053650,cma,2026-08-28T15:54:10+09:00
2026-08-06,20260806,발행어음형,기관,5,9350,833649939314,cma,2026-08-28T15:54:10+09:00
2026-08-06,20260806,종금형,개인,1,42669,76355927313,cma,2026-08-28T15:54:10+09:00
2026-08-06,20260806,종금형,기관,1,197,7777359024,cma,2026-08-28T15:54:10+09:00
2026-08-07,20260807,기타형,기관,14,57549,7786504289510,cma,2026-08-28T15:54:10+09:00
2026-08-07,20260807,합계,기관,0,146226,12233217128545,cma,2026-08-28T15:54:10+09:00
2026-08-07,20260807,합계,개인,0,39779523,92437847667883,cma,2026-08-28T15:54:10+09:00
2026-08-07,20260807,종금형,기관,1,197,7804527384,cma,2026-08-28T15:54:10+09:00
2026-08-07,20260807,종금형,개인,1,42667,76633396528,cma,2026-08-28T15:54:10+09:00
2026-08-07,20260807,발행어음형,기관,5,9357,832047348261,cma,2026-08-28T15:54:10+09:00
2026-08-07,20260807,발행어음형,개인,5,6884835,22839691450430,cma,2026-08-28T15:54:10+09:00
2026-08-07,20260807,기타형,개인,14,3052035,24354893518425,cma,2026-08-28T15:54:10+09:00
2026-08-07,20260807,RP형,기관,23,78587,3434044047044,cma,2026-08-28T15:54:10+09:00
2026-08-07,20260807,RP형,개인,23,26897576,40909160639643,cma,2026-08-28T15:54:10+09:00
2026-08-07,20260807,MMF형,기관,12,536,172816916346,cma,2026-08-28T15:54:10+09:00
2026-08-07,20260807,MMF형,개인,12,2902410,4257468662857,cma,2026-08-28T15:54:10+09:00
2026-08-10,20260810,합계,기관,0,146253,11974173414381,cma,2026-08-28T15:54:10+09:00
2026-08-10,20260810,MMF형,기관,12,536,167321943924,cma,2026-08-28T15:54:10+09:00
2026-08-10,20260810,RP형,개인,23,26905690,40979390152106,cma,2026-08-28T15:54:10+09:00
2026-08-10,20260810,RP형,기관,23,78597,3366659919380,cma,2026-08-28T15:54:10+09:00
2026-08-10,20260810,기타형,개인,14,3052177,24303322616445,cma,2026-08-28T15:54:10+09:00
2026-08-10,20260810,기타형,기관,14,57562,7623132364420,cma,2026-08-28T15:54:10+09:00
2026-08-10,20260810,발행어음형,개인,5,6887195,22920173823877,cma,2026-08-28T15:54:10+09:00
2026-08-10,20260810,발행어음형,기관,5,9361,809572487443,cma,2026-08-28T15:54:10+09:00
2026-08-10,20260810,종금형,개인,1,42653,76287558551,cma,2026-08-28T15:54:10+09:00
2026-08-10,20260810,종금형,기관,1,197,7486699214,cma,2026-08-28T15:54:10+09:00
2026-08-10,20260810,합계,개인,0,39791979,92531344859389,cma,2026-08-28T15:54:10+09:00
2026-08-10,20260810,MMF형,개인,12,2904264,4252170708410,cma,2026-08-28T15:54:10+09:00
2026-08-11,20260811,MMF형,개인,12,2904932,4256010686989,cma,2026-08-28T15:54:10+09:00
2026-08-11,20260811,합계,기관,0,146285,12001451128910,cma,2026-08-28T15:54:10+09:00
2026-08-11,20260811,합계,개인,0,39797015,92463852921738,cma,2026-08-28T15:54:10+09:00
2026-08-11,20260811,종금형,기관,1,197,7915896191,cma,2026-08-28T15:54:10+09:00
2026-08-11,20260811,종금형,개인,1,42653,76390833975,cma,2026-08-28T15:54:10+09:00
2026-08-11,20260811,발행어음형,기관,5,9362,815178990204,cma,2026-08-28T15:54:10+09:00
2026-08-11,20260811,발행어음형,개인,5,6888389,22900497671769,cma,2026-08-28T15:54:10+09:00
2026-08-11,20260811,기타형,기관,14,57574,7644473172417,cma,2026-08-28T15:54:10+09:00
2026-08-11,20260811,기타형,개인,14,3052317,24318342277519,cma,2026-08-28T15:54:10+09:00
2026-08-11,20260811,RP형,기관,23,78616,3367806875349,cma,2026-08-28T15:54:10+09:00
2026-08-11,20260811,RP형,개인,23,26908724,40912611451486,cma,2026-08-28T15:54:10+09:00
2026-08-11,20260811,MMF형,기관,12,536,166076194749,cma,2026-08-28T15:54:10+09:00
2026-08-12,20260812,합계,기관,0,146321,12069753749654,cma,2026-08-28T15:54:10+09:00
2026-08-12,20260812,합계,개인,0,39802793,92291831576999,cma,2026-08-28T15:54:10+09:00
2026-08-12,20260812,종금형,기관,1,197,7917579416,cma,2026-08-28T15:54:10+09:00
2026-08-12,20260812,종금형,개인,1,42657,76380497554,cma,2026-08-28T15:54:10+09:00
2026-08-12,20260812,발행어음형,기관,5,9367,812017975593,cma,2026-08-28T15:54:10+09:00
2026-08-12,20260812,발행어음형,개인,5,6889591,22862086830472,cma,2026-08-28T15:54:10+09:00
2026-08-12,20260812,기타형,기관,14,57594,7720004652531,cma,2026-08-28T15:54:10+09:00
2026-08-12,20260812,기타형,개인,14,3052449,24333973690577,cma,2026-08-28T15:54:10+09:00
2026-08-12,20260812,RP형,기관,23,78627,3364055240478,cma,2026-08-28T15:54:10+09:00
2026-08-12,20260812,RP형,개인,23,26912380,40764841205795,cma,2026-08-28T15:54:10+09:00
2026-08-12,20260812,MMF형,개인,12,2905716,4254549352601,cma,2026-08-28T15:54:10+09:00
2026-08-12,20260812,MMF형,기관,12,536,165758301636,cma,2026-08-28T15:54:10+09:00
2026-08-13,20260813,합계,기관,0,146364,11754073313580,cma,2026-08-28T15:54:10+09:00
2026-08-13,20260813,MMF형,개인,12,2906419,4207595461074,cma,2026-08-28T15:54:10+09:00
2026-08-13,20260813,발행어음형,개인,5,6890748,22584860388379,cma,2026-08-28T15:54:10+09:00
2026-08-13,20260813,합계,개인,0,39808472,91200475790955,cma,2026-08-28T15:54:10+09:00
2026-08-13,20260813,종금형,기관,1,197,7916900507,cma,2026-08-28T15:54:10+09:00
2026-08-13,20260813,종금형,개인,1,42653,76048862273,cma,2026-08-28T15:54:10+09:00
2026-08-13,20260813,발행어음형,기관,5,9367,826540979440,cma,2026-08-28T15:54:10+09:00
2026-08-13,20260813,기타형,기관,14,57614,7397843914973,cma,2026-08-28T15:54:10+09:00
2026-08-13,20260813,기타형,개인,14,3052543,23900655572628,cma,2026-08-28T15:54:10+09:00
2026-08-13,20260813,RP형,기관,23,78650,3354661024549,cma,2026-08-28T15:54:10+09:00
2026-08-13,20260813,RP형,개인,23,26916109,40431315506601,cma,2026-08-28T15:54:10+09:00
2026-08-13,20260813,MMF형,기관,12,536,167110494111,cma,2026-08-28T15:54:10+09:00
2026-08-14,20260814,발행어음형,개인,5,6892087,22630329785315,cma,2026-08-28T15:54:10+09:00
2026-08-14,20260814,합계,기관,0,146395,12038327354075,cma,2026-08-28T15:54:10+09:00
2026-08-14,20260814,합계,개인,0,39815127,91627315543260,cma,2026-08-28T15:54:10+09:00
2026-08-14,20260814,종금형,기관,1,197,7770384410,cma,2026-08-28T15:54:10+09:00
2026-08-14,20260814,종금형,개인,1,42646,75683150510,cma,2026-08-28T15:54:10+09:00
2026-08-14,20260814,MMF형,개인,12,2907130,4210597124637,cma,2026-08-28T15:54:10+09:00
2026-08-14,20260814,발행어음형,기관,5,9372,822747895000,cma,2026-08-28T15:54:10+09:00
2026-08-14,20260814,기타형,기관,14,57623,7644772011431,cma,2026-08-28T15:54:10+09:00
2026-08-14,20260814,기타형,개인,14,3052723,23978798850391,cma,2026-08-28T15:54:10+09:00
2026-08-14,20260814,RP형,기관,23,78667,3397927101781,cma,2026-08-28T15:54:10+09:00
2026-08-14,20260814,RP형,개인,23,26920541,40731906632407,cma,2026-08-28T15:54:10+09:00
2026-08-14,20260814,MMF형,기관,12,536,165109961453,cma,2026-08-28T15:54:10+09:00
2026-08-18,20260818,RP형,개인,23,26932599,41122133195770,cma,2026-08-28T15:54:10+09:00
2026-08-18,20260818,합계,기관,0,146432,12082397903126,cma,2026-08-28T15:54:10+09:00
2026-08-18,20260818,합계,개인,0,39833344,93387272745050,cma,2026-08-28T15:54:10+09:00
2026-08-18,20260818,종금형,기관,1,197,7830048747,cma,2026-08-28T15:54:10+09:00
2026-08-18,20260818,종금형,개인,1,42643,75840773296,cma,2026-08-28T15:54:10+09:00
2026-08-18,20260818,발행어음형,기관,5,9376,814919463624,cma,2026-08-28T15:54:10+09:00
2026-08-18,20260818,발행어음형,개인,5,6895658,23337271551768,cma,2026-08-28T15:54:10+09:00
2026-08-18,20260818,기타형,기관,14,57635,7687303865571,cma,2026-08-28T15:54:10+09:00
2026-08-18,20260818,기타형,개인,14,3052917,24649478939475,cma,2026-08-28T15:54:10+09:00
2026-08-18,20260818,RP형,기관,23,78688,3412133380822,cma,2026-08-28T15:54:10+09:00
2026-08-18,20260818,MMF형,기관,12,536,160211144362,cma,2026-08-28T15:54:10+09:00
2026-08-18,20260818,MMF형,개인,12,2909527,4202548284741,cma,2026-08-28T15:54:10+09:00
2026-08-19,20260819,MMF형,개인,12,2910190,4236653567719,cma,2026-08-28T15:54:10+09:00
2026-08-19,20260819,MMF형,기관,12,536,154329496579,cma,2026-08-28T15:54:10+09:00
2026-08-19,20260819,RP형,개인,23,26936433,40804541348328,cma,2026-08-28T15:54:10+09:00
2026-08-19,20260819,RP형,기관,23,78684,3410955316977,cma,2026-08-28T15:54:10+09:00
2026-08-19,20260819,기타형,개인,14,3053112,24612787622012,cma,2026-08-28T15:54:10+09:00
2026-08-19,20260819,기타형,기관,14,57659,7729239642120,cma,2026-08-28T15:54:10+09:00
2026-08-19,20260819,발행어음형,개인,5,6896867,23242988996139,cma,2026-08-28T15:54:10+09:00
2026-08-19,20260819,발행어음형,기관,5,9377,814517832341,cma,2026-08-28T15:54:10+09:00
2026-08-19,20260819,종금형,개인,1,42633,76583064824,cma,2026-08-28T15:54:10+09:00
2026-08-19,20260819,종금형,기관,1,197,7829806371,cma,2026-08-28T15:54:10+09:00
2026-08-19,20260819,합계,개인,0,39839235,92973554599022,cma,2026-08-28T15:54:10+09:00
2026-08-19,20260819,합계,기관,0,146453,12116872094388,cma,2026-08-28T15:54:10+09:00
2026-08-20,20260820,합계,기관,0,146492,12021686558877,cma,2026-08-28T15:54:10+09:00
2026-08-20,20260820,합계,개인,0,39844821,91612999999464,cma,2026-08-28T15:54:10+09:00
2026-08-20,20260820,종금형,기관,1,197,7829839566,cma,2026-08-28T15:54:10+09:00
2026-08-20,20260820,종금형,개인,1,42633,76321674836,cma,2026-08-28T15:54:10+09:00
2026-08-20,20260820,발행어음형,기관,5,9380,818772992905,cma,2026-08-28T15:54:10+09:00
2026-08-20,20260820,발행어음형,개인,5,6898265,22651097969524,cma,2026-08-28T15:54:10+09:00
2026-08-20,20260820,기타형,기관,14,57676,7632824348239,cma,2026-08-28T15:54:10+09:00
2026-08-20,20260820,기타형,개인,14,3053260,24014674969812,cma,2026-08-28T15:54:10+09:00
2026-08-20,20260820,RP형,기관,23,78703,3410056286096,cma,2026-08-28T15:54:10+09:00
2026-08-20,20260820,RP형,개인,23,26939935,40669481968080,cma,2026-08-28T15:54:10+09:00
2026-08-20,20260820,MMF형,기관,12,536,152203092071,cma,2026-08-28T15:54:10+09:00
2026-08-20,20260820,MMF형,개인,12,2910728,4201423417212,cma,2026-08-28T15:54:10+09:00
2026-08-21,20260821,합계,기관,0,146516,12080422658681,cma,2026-08-28T15:54:10+09:00
2026-08-21,20260821,MMF형,개인,12,2911346,4202552811174,cma,2026-08-28T15:54:10+09:00
2026-08-21,20260821,MMF형,기관,12,536,150949970212,cma,2026-08-28T15:54:10+09:00
2026-08-21,20260821,RP형,개인,23,26944042,40561427475648,cma,2026-08-28T15:54:10+09:00
2026-08-21,20260821,RP형,기관,23,78706,3415221564175,cma,2026-08-28T15:54:10+09:00
2026-08-21,20260821,기타형,개인,14,3053469,24042248704156,cma,2026-08-28T15:54:10+09:00
2026-08-21,20260821,기타형,기관,14,57696,7678336656335,cma,2026-08-28T15:54:10+09:00
2026-08-21,20260821,발행어음형,개인,5,6899502,22607872519238,cma,2026-08-28T15:54:10+09:00
2026-08-21,20260821,발행어음형,기관,5,9381,828138080942,cma,2026-08-28T15:54:10+09:00
2026-08-21,20260821,종금형,개인,1,42641,76261438422,cma,2026-08-28T15:54:10+09:00
2026-08-21,20260821,종금형,기관,1,197,7776387017,cma,2026-08-28T15:54:10+09:00
2026-08-21,20260821,합계,개인,0,39851000,91490362948638,cma,2026-08-28T15:54:10+09:00
2026-08-24,20260824,MMF형,개인,12,2912947,4233690039034,cma,2026-08-28T15:54:10+09:00
2026-08-24,20260824,합계,기관,0,146560,11957726821348,cma,2026-08-28T15:54:10+09:00
2026-08-24,20260824,MMF형,기관,12,536,127427032374,cma,2026-08-28T15:54:10+09:00
2026-08-24,20260824,RP형,개인,23,26950936,40689202755734,cma,2026-08-28T15:54:10+09:00
2026-08-24,20260824,RP형,기관,23,78723,3385032320326,cma,2026-08-28T15:54:10+09:00
2026-08-24,20260824,기타형,개인,14,3053602,24888253980862,cma,2026-08-28T15:54:10+09:00
2026-08-24,20260824,기타형,기관,14,57717,7613049932302,cma,2026-08-28T15:54:10+09:00
2026-08-24,20260824,발행어음형,개인,5,6901475,23206830584769,cma,2026-08-28T15:54:10+09:00
2026-08-24,20260824,발행어음형,기관,5,9387,824441211141,cma,2026-08-28T15:54:10+09:00
2026-08-24,20260824,종금형,개인,1,42609,75964741686,cma,2026-08-28T15:54:10+09:00
2026-08-24,20260824,종금형,기관,1,197,7776325205,cma,2026-08-28T15:54:10+09:00
2026-08-24,20260824,합계,개인,0,39861569,93093942102085,cma,2026-08-28T15:54:10+09:00
2026-08-25,20260825,합계,기관,0,146598,11897099007851,cma,2026-08-28T15:54:10+09:00
2026-08-25,20260825,MMF형,기관,12,536,182507132654,cma,2026-08-28T15:54:10+09:00
2026-08-25,20260825,RP형,개인,23,26954211,40781948757463,cma,2026-08-28T15:54:10+09:00
2026-08-25,20260825,RP형,기관,23,78742,3377380724071,cma,2026-08-28T15:54:10+09:00
2026-08-25,20260825,기타형,개인,14,3053817,24814696100171,cma,2026-08-28T15:54:10+09:00
2026-08-25,20260825,기타형,기관,14,57734,7497622371121,cma,2026-08-28T15:54:10+09:00
2026-08-25,20260825,발행어음형,개인,5,6902774,23210087754211,cma,2026-08-28T15:54:10+09:00
2026-08-25,20260825,발행어음형,기관,5,9389,831801433291,cma,2026-08-28T15:54:10+09:00
2026-08-25,20260825,종금형,개인,1,42608,76195805054,cma,2026-08-28T15:54:10+09:00
2026-08-25,20260825,종금형,기관,1,197,7787346714,cma,2026-08-28T15:54:10+09:00
2026-08-25,20260825,합계,개인,0,39866954,93131347928752,cma,2026-08-28T15:54:10+09:00
2026-08-25,20260825,MMF형,개인,12,2913544,4248419511853,cma,2026-08-28T15:54:10+09:00
2026-08-26,20260826,MMF형,개인,12,2914127,4252955294050,cma,2026-08-28T15:54:10+09:00
2026-08-26,20260826,합계,기관,0,146624,12190169666091,cma,2026-08-28T15:54:10+09:00
2026-08-26,20260826,합계,개인,0,39871550,93027611027530,cma,2026-08-28T15:54:10+09:00
2026-08-26,20260826,종금형,기관,1,197,7736637050,cma,2026-08-28T15:54:10+09:00
2026-08-26,20260826,종금형,개인,1,42602,76028564979,cma,2026-08-28T15:54:10+09:00
2026-08-26,20260826,발행어음형,기관,5,9398,833867823128,cma,2026-08-28T15:54:10+09:00
2026-08-26,20260826,발행어음형,개인,5,6903909,23084408695593,cma,2026-08-28T15:54:10+09:00
2026-08-26,20260826,기타형,기관,14,57750,7781795623922,cma,2026-08-28T15:54:10+09:00
2026-08-26,20260826,기타형,개인,14,3053954,24804531794696,cma,2026-08-28T15:54:10+09:00
2026-08-26,20260826,RP형,기관,23,78743,3384298171404,cma,2026-08-28T15:54:10+09:00
2026-08-26,20260826,RP형,개인,23,26956958,40809686678212,cma,2026-08-28T15:54:10+09:00
2026-08-26,20260826,MMF형,기관,12,536,182471410587,cma,2026-08-28T15:54:10+09:00
