name,ticker,market,status,last_date,current_close,split_buy_low_ref,split_buy_high_ref,target1_ref,target2_ref,stop_ref,avg_daily_move_abs,avg_daily_move_pct,avg_wave_days,low_1m_intraday,high_1m_intraday,low_1m_close,high_1m_close,range_1m_pct,position_in_1m_range_pct,data_rows_1m,low_3m_intraday,high_3m_intraday,low_3m_close,high_3m_close,range_3m_pct,position_in_3m_range_pct,return_1m_pct,return_3m_pct,last_volume,last_trading_value,avg20_trading_value,low_liquidity,market_cap,listed_shares,data_rows,source_used,operating_profit,operating_profit_unit,operating_loss_flag,operating_loss_basis,operating_loss_source_status,supply_check_status,supply_check_scope,supply_check_limited_reason,supply_burden_detected,supply_burden_flag,supply_burden_level,supply_burden_keywords,supply_burden_latest_report_date,supply_burden_latest_report_name,supply_burden_report_count,supply_burden_checked_at_kst
브이엠,089970,KOSDAQ,OK,2026-07-31,65500,50600.0,63700,78600,89300,47600.0,5960.0,7.65,2.0,49800.0,122100.0,50600,119700,145.18,21.72,23,48000.0,122100.0,50600,119700,154.38,23.62,-40.07,22.66,1151210,74430065300,70092596960,False,1724403107500,26326765,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,30143186813,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,전환청구,주요주주변동",20260716,주식등의대량보유상황보고서(약식),11,2026-08-01T10:30:42+09:00
브이원텍,251630,KOSDAQ,OK,2026-07-31,3415,3150.0,3355,3860,4225,3025.0,202.0,4.47,2.0,3120.0,3935.0,3225,3855,26.12,36.2,23,3120.0,7360.0,3225,7150,135.9,6.96,-9.3,-45.1,42220,142082525,153840885,True,54444955690,15942886,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-4807178081,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,"대량보유,주요주주변동",20260511,주식등의대량보유상황보고서(일반),2,2026-08-01T10:30:42+09:00
브이티,018290,KOSDAQ,OK,2026-07-31,11690,10730.0,11570,12540,13230,10530.0,385.0,3.08,1.8,10290.0,12840.0,10780,12280,24.78,54.9,23,10290.0,17860.0,10720,16960,73.57,18.49,1.39,-31.07,182467,2084845625,2056013242,True,408470086220,34941838,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,17333482678,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260625,주식등의대량보유상황보고서(일반),2,2026-08-01T10:30:42+09:00
블랙야크아이앤씨,478560,KOSDAQ,OK,2026-07-31,2440,2270.0,2415,2590,2715,2235.0,69.0,2.47,1.9,2010.0,3000.0,2295,2890,49.25,43.43,23,2010.0,3770.0,2295,3600,87.56,24.43,-13.01,-32.22,47567,113711255,103803241,True,63025927120,25830298,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,2589318697,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"CB,CB발행",20260514,[기재정정]주요사항보고서(전환사채권발행결정),2,2026-08-01T10:30:42+09:00
블루엠텍,439580,KOSDAQ,OK,2026-07-31,1600,1418.0,1578,1760,1891,1382.0,73.0,3.35,2.3,1341.0,2125.0,1466,1907,58.46,33.04,23,1341.0,3390.0,1466,3320,152.8,12.64,-16.1,-51.81,97353,150939266,168909234,True,54154475200,33846547,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-742736277,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"BW,BW발행,대량보유,신주인수권,주요주주변동",20260715,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득              (제3회차),9,2026-08-01T10:30:42+09:00
블루콤,033560,KOSDAQ,OK,2026-07-31,4645,4360.0,4600,4785,4930,4305.0,113.0,2.95,1.9,3545.0,4950.0,3630,4850,39.63,78.29,23,3180.0,4950.0,3195,4850,55.66,82.77,20.03,32.9,57595,267791485,348910710,True,79429500000,17100000,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,603455185,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
블리츠웨이엔터테인먼트,369370,KOSDAQ,OK,2026-07-31,750,710.0,742,785,813,703.0,16.0,1.66,2.2,,860.0,747,812,,87.21,23,,1298.0,747,1170,,57.78,-7.29,-35.9,0,0,16769918,True,37403933250,49871911,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-2381523713,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,유상증자,20260521,유상증자결정(종속회사의주요경영사항)              ,1,2026-08-01T10:30:42+09:00
비나텍,126340,KOSDAQ,OK,2026-07-31,56500,43650.0,54300,72700,85900,41900.0,7350.0,7.24,2.1,43200.0,107700.0,44100,107700,149.31,20.62,23,43200.0,204500.0,44100,193600,373.38,8.25,-31.85,-67.82,164572,8910859500,8754588607,False,405693391000,7180414,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-1535812146,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260728,주식등의대량보유상황보고서(일반),8,2026-08-01T10:30:42+09:00
비덴트,121800,KOSDAQ,OK,2026-07-31,3320,3120.0,3285,3585,3820,3055.0,,0.0,,,,3320,3320,,,23,,,3320,3320,,,0.0,0.0,0,0,0,True,256309348520,77201611,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-303181844,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,상장폐지위험,20260624,기타시장안내              (상장폐지 관련 이의신청서 접수),2,2026-08-01T10:30:42+09:00
비보존 제약,082800,KOSDAQ,OK,2026-07-31,2345,2090.0,2305,2640,2885,2010.0,135.0,4.88,2.2,2070.0,3195.0,2155,2905,54.35,24.44,23,2070.0,4305.0,2155,4045,107.97,12.3,-7.68,-27.4,224179,512829155,897014916,True,142387616770,60719666,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,-3019381933,KRW,TRUE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,대량보유,주요주주변동",20260731,전환사채(해외전환사채포함)발행후만기전사채취득              ,7,2026-08-01T10:30:42+09:00
비비씨,318410,KOSDAQ,OK,2026-07-31,5460,5140.0,5410,5760,6010,5050.0,137.0,2.2,2.2,5090.0,6170.0,5250,6070,21.22,34.26,23,5090.0,7650.0,5250,7570,50.29,14.45,-6.67,-27.2,10810,58476220,51200479,True,30331626780,5555243,62,collect_universe.py v4.6.1_kosdaq_candidates_gainer_filter_actual_date_log_one_month_metrics_v6,2117141271,KRW,FALSE,2026 1분기보고서,OK,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,2026-08-01T10:30:42+09:00
