date,indicator_code,indicator_name,value,unit,frequency,source,source_url
2024-03-18,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19214440.547657,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-03-19,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19299581.013796,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-03-20,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19379676.821462,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-03-21,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19516178.340668,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-03-22,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19483688.055624,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-03-25,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19348399.785491,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-03-26,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19378607.263519,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-03-27,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19458438.900838,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-03-28,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19479917.94875,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-03-29,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19477200.42354,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-01,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19532216.788672,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-02,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19532701.74239,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-03,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19531879.346643,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-04,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19515241.663167,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-05,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19482640.353732,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-08,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19463494.894608,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-09,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19457129.268623,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-11,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19363964.768462,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-12,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19317417.938673,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-15,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19282629.927254,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-16,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19348466.537883,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-17,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19410241.987519,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-18,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19181557.7674,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-19,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19062448.862584,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-22,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19032581.314537,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-23,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19036067.995793,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-24,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,18991231.33948,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-25,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19065329.300766,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-26,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19060983.566482,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-29,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19187591.975815,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-04-30,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19173006.429527,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-02,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19153451.31718,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-03,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19201027.634548,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-07,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19271387.771675,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-08,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19269959.197315,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-09,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19190416.008018,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-10,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19268462.540525,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-13,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19418258.076905,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-14,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19386789.362919,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-16,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19406292.634345,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-17,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19399888.097481,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-20,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19444928.359007,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-21,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19478175.606742,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-22,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19442795.023642,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-23,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19491760.827665,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-24,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19530731.508729,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-27,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19593535.318312,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-28,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19619806.146064,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-29,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19633248.254448,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-30,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19756774.111418,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-05-31,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19817479.575907,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-03,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19746554.02408,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-04,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19684772.938239,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-05,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19662938.652558,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-07,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19728918.189335,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-10,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19724265.159404,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-11,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19775049.12595,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-12,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19990033.604017,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-13,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20121668.707378,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-14,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20083101.96573,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-17,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20171795.35154,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-18,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20198363.801979,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-19,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20243090.133471,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-20,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20209740.69879,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-21,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20188100.811831,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-24,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20247734.472406,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-25,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20231297.658558,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-26,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20178992.429058,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-27,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20089120.593525,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-06-28,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20107741.278847,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-01,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20077585.918459,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-02,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20021931.67004,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-03,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20025886.0088,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-04,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19968252.407349,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-05,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19874382.006046,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-08,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19889991.060595,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-09,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19885491.444779,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-10,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19935210.904753,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-11,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20055687.550807,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-12,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20163857.619357,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-15,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20200025.171562,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-16,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20157093.347316,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-17,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20203109.891445,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-18,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20163965.680225,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-19,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,20098282.097341,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-22,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19958316.255641,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-23,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19965331.572019,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-24,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19917334.267302,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-25,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19804527.634803,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-26,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19792959.944371,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-29,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19590527.458831,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-30,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19457642.830753,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-07-31,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19428713.189281,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-01,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19516040.923277,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-02,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19422564.462202,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-05,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19294137.392894,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-06,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,19055440.304556,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-07,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17719138.666631,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-08,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17126813.264946,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-09,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17204040.04585,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-12,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17366025.22716,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-13,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17478789.916235,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-14,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17551170.783086,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-16,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17613037.037072,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-19,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17605084.550898,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-20,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17571015.590758,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-21,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17654784.283354,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-22,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17716525.59797,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-23,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17818127.872912,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-26,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17804677.463731,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-27,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17790650.317512,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-28,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17820941.300833,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-29,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17844082.443686,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
2024-08-30,KOFIA_CREDIT_FINANCING_MILLION_KRW,신용융자 전체 잔고,17855724.238804,million KRW,daily,data.go.kr KOFIA local normalized CSV,getGrantingOfCreditBalanceInfo
