ticker,name,market,basis_date,score_status,score_total,score_band,score_financial,score_valuation,score_growth_value,score_price_position,score_liquidity_elasticity,score_supply_disclosure,missing_component_count,missing_components,warning_reasons,raw_source_mode,financial_sector,component_points_json
005385,현대차우,KOSPI,2026-09-11,LIMITED,,,,,,,,,17,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT;영업이익 성장과 흑자 여부:MISSING_OP_PROFIT;순이익 흐름:MISSING_EARNINGS_TREND;영업이익률:MISSING_MARGIN;ROE:MISSING_ROE;부채비율:MISSING_DEBT_RATIO;영업현금흐름:MISSING_OCF_MARGIN_INPUT;PER:MISSING_PER;PBR:MISSING_PBR_OR_ROE;EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE;PSR 또는 대체 가치지표:MISSING_PSR_INPUT;최근 3년 매출 성장률:MISSING_3Y_REVENUE;최근 3년 영업이익 성장률:MISSING_3Y_OP;최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT;흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND;순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE;수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,,UNAVAILABLE,false,"{""1개월 가격흐름"":1.0,""3개월 가격흐름"":0.5,""기간 저가·고가 대비 현재위치"":3.5,""과열·급락 위험"":2.5,""20일 평균 거래대금과 거래량"":4.0,""하루평균 절대등락률"":4.0}"
005387,현대차2우B,KOSPI,2026-09-11,LIMITED,,,,,,,,,17,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT;영업이익 성장과 흑자 여부:MISSING_OP_PROFIT;순이익 흐름:MISSING_EARNINGS_TREND;영업이익률:MISSING_MARGIN;ROE:MISSING_ROE;부채비율:MISSING_DEBT_RATIO;영업현금흐름:MISSING_OCF_MARGIN_INPUT;PER:MISSING_PER;PBR:MISSING_PBR_OR_ROE;EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE;PSR 또는 대체 가치지표:MISSING_PSR_INPUT;최근 3년 매출 성장률:MISSING_3Y_REVENUE;최근 3년 영업이익 성장률:MISSING_3Y_OP;최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT;흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND;순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE;수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,,UNAVAILABLE,false,"{""1개월 가격흐름"":1.0,""3개월 가격흐름"":0.5,""기간 저가·고가 대비 현재위치"":3.5,""과열·급락 위험"":2.5,""20일 평균 거래대금과 거래량"":4.0,""하루평균 절대등락률"":4.0}"
005389,현대차3우B,KOSPI,2026-09-11,LIMITED,,,,,,,,,17,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT;영업이익 성장과 흑자 여부:MISSING_OP_PROFIT;순이익 흐름:MISSING_EARNINGS_TREND;영업이익률:MISSING_MARGIN;ROE:MISSING_ROE;부채비율:MISSING_DEBT_RATIO;영업현금흐름:MISSING_OCF_MARGIN_INPUT;PER:MISSING_PER;PBR:MISSING_PBR_OR_ROE;EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE;PSR 또는 대체 가치지표:MISSING_PSR_INPUT;최근 3년 매출 성장률:MISSING_3Y_REVENUE;최근 3년 영업이익 성장률:MISSING_3Y_OP;최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT;흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND;순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE;수급·공시부담:SUPPLY_LIMITED_NO_POSITIVE_EVIDENCE,,UNAVAILABLE,false,"{""1개월 가격흐름"":1.0,""3개월 가격흐름"":0.5,""기간 저가·고가 대비 현재위치"":3.5,""과열·급락 위험"":2.5,""20일 평균 거래대금과 거래량"":2.0,""하루평균 절대등락률"":2.5}"
005490,POSCO홀딩스,KOSPI,2026-09-11,READY,62.5,대기·중립,18.5,17.0,5.5,11.5,9.0,1.0,0,,,DIRECT,false,"{""매출 성장과 안정성"":2.5,""영업이익 성장과 흑자 여부"":5.0,""순이익 흐름"":3.0,""영업이익률"":2.0,""ROE"":1.0,""부채비율"":2.5,""영업현금흐름"":2.5,""PER"":7.5,""PBR"":3.0,""EV/EBITDA"":3.5,""PSR 또는 대체 가치지표"":3.0,""최근 3년 매출 성장률"":0.0,""최근 3년 영업이익 성장률"":0.5,""최근 분기 실적 가속·둔화"":3.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":0.0,""1개월 가격흐름"":3.0,""3개월 가격흐름"":1.5,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":3.0,""20일 평균 거래대금과 거래량"":5.0,""하루평균 절대등락률"":4.0,""수급·공시부담"":1.0}"
005500,삼진제약,KOSPI,2026-09-11,READY,60.5,대기·중립,18.0,16.0,9.0,10.5,3.0,4.0,0,,,DIRECT,false,"{""매출 성장과 안정성"":3.0,""영업이익 성장과 흑자 여부"":3.0,""순이익 흐름"":2.0,""영업이익률"":3.0,""ROE"":2.0,""부채비율"":2.5,""영업현금흐름"":2.5,""PER"":5.5,""PBR"":4.5,""EV/EBITDA"":3.5,""PSR 또는 대체 가치지표"":2.5,""최근 3년 매출 성장률"":1.5,""최근 3년 영업이익 성장률"":3.0,""최근 분기 실적 가속·둔화"":2.5,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":0.0,""1개월 가격흐름"":2.0,""3개월 가격흐름"":1.5,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":3.0,""20일 평균 거래대금과 거래량"":0.5,""하루평균 절대등락률"":2.5,""수급·공시부담"":4.0}"
005820,원림,KOSPI,2026-09-11,READY,66.0,관찰 후보,19.0,18.0,9.0,9.5,3.5,7.0,0,,,DIRECT,false,"{""매출 성장과 안정성"":2.5,""영업이익 성장과 흑자 여부"":5.0,""순이익 흐름"":3.0,""영업이익률"":2.0,""ROE"":1.0,""부채비율"":3.0,""영업현금흐름"":2.5,""PER"":8.0,""PBR"":3.0,""EV/EBITDA"":4.0,""PSR 또는 대체 가치지표"":3.0,""최근 3년 매출 성장률"":1.5,""최근 3년 영업이익 성장률"":1.0,""최근 분기 실적 가속·둔화"":2.5,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":2.0,""1개월 가격흐름"":2.0,""3개월 가격흐름"":2.5,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":1.0,""20일 평균 거래대금과 거래량"":1.0,""하루평균 절대등락률"":2.5,""수급·공시부담"":7.0}"
005830,DB손해보험,KOSPI,2026-09-11,LIMITED,,,,,,,,,3,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT;최근 3년 매출 성장률:MISSING_3Y_REVENUE;최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SECTOR_STRUCTURAL_NONCOMPARABILITY,UNAVAILABLE,true,"{""영업이익 성장과 흑자 여부"":5.0,""순이익 흐름"":2.5,""영업이익률"":4.0,""ROE"":4.0,""부채비율"":1.5,""영업현금흐름"":2.0,""PER"":8.0,""PBR"":4.5,""EV/EBITDA"":2.0,""PSR 또는 대체 가치지표"":1.5,""최근 3년 영업이익 성장률"":2.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":1.0,""1개월 가격흐름"":3.5,""3개월 가격흐름"":2.5,""기간 저가·고가 대비 현재위치"":3.0,""과열·급락 위험"":3.0,""20일 평균 거래대금과 거래량"":5.5,""하루평균 절대등락률"":4.0,""수급·공시부담"":7.0}"
005930,삼성전자,KOSPI,2026-09-11,READY,76.0,추천 후보,29.0,11.5,13.5,11.0,10.0,1.0,0,,,DIRECT,false,"{""매출 성장과 안정성"":5.0,""영업이익 성장과 흑자 여부"":7.0,""순이익 흐름"":3.0,""영업이익률"":4.0,""ROE"":3.0,""부채비율"":3.0,""영업현금흐름"":4.0,""PER"":7.5,""PBR"":2.0,""EV/EBITDA"":1.5,""PSR 또는 대체 가치지표"":0.5,""최근 3년 매출 성장률"":3.5,""최근 3년 영업이익 성장률"":4.0,""최근 분기 실적 가속·둔화"":3.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":1.0,""1개월 가격흐름"":4.0,""3개월 가격흐름"":0.5,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":2.5,""20일 평균 거래대금과 거래량"":6.0,""하루평균 절대등락률"":4.0,""수급·공시부담"":1.0}"
006370,대구백화점,KOSPI,2026-09-11,LIMITED,,,,,,,,,2,EV/EBITDA:EV_EBITDA_INPUT:OK:NO_EXACT_CANDIDATE;최근 분기 실적 가속·둔화:ANNUAL_OP_DENOM_NONPOSITIVE,,UNAVAILABLE,false,"{""매출 성장과 안정성"":0.0,""영업이익 성장과 흑자 여부"":0.0,""순이익 흐름"":0.0,""영업이익률"":0.0,""ROE"":0.0,""부채비율"":1.0,""영업현금흐름"":0.0,""PER"":0.0,""PBR"":3.0,""PSR 또는 대체 가치지표"":3.0,""최근 3년 매출 성장률"":0.0,""최근 3년 영업이익 성장률"":0.0,""흑자 지속성과 이익 안정성"":0.0,""순현금·기업가치 상태"":0.0,""1개월 가격흐름"":0.0,""3개월 가격흐름"":0.0,""기간 저가·고가 대비 현재위치"":3.5,""과열·급락 위험"":0.0,""20일 평균 거래대금과 거래량"":0.0,""하루평균 절대등락률"":3.0,""수급·공시부담"":1.0}"
006380,카프로,KOSPI,2026-09-11,LIMITED,,,,,,,,,4,EV/EBITDA:EV_EBITDA_INPUT:OK:NO_EXACT_CANDIDATE;최근 분기 실적 가속·둔화:ANNUAL_OP_DENOM_NONPOSITIVE;기간 저가·고가 대비 현재위치:MISSING_POSITION;과열·급락 위험:MISSING_RISK_INPUT,,DIRECT,false,"{""매출 성장과 안정성"":3.5,""영업이익 성장과 흑자 여부"":0.0,""순이익 흐름"":0.0,""영업이익률"":0.0,""ROE"":0.0,""부채비율"":1.0,""영업현금흐름"":0.0,""PER"":0.0,""PBR"":3.0,""PSR 또는 대체 가치지표"":2.5,""최근 3년 매출 성장률"":2.5,""최근 3년 영업이익 성장률"":0.0,""흑자 지속성과 이익 안정성"":0.0,""순현금·기업가치 상태"":0.0,""1개월 가격흐름"":0.0,""3개월 가격흐름"":0.0,""20일 평균 거래대금과 거래량"":1.0,""하루평균 절대등락률"":1.5,""수급·공시부담"":1.0}"
006650,대한유화,KOSPI,2026-09-11,LIMITED,,,,,,,,,1,최근 분기 실적 가속·둔화:ANNUAL_OP_DENOM_NONPOSITIVE,,DIRECT,false,"{""매출 성장과 안정성"":4.5,""영업이익 성장과 흑자 여부"":5.5,""순이익 흐름"":3.0,""영업이익률"":2.0,""ROE"":2.0,""부채비율"":3.0,""영업현금흐름"":2.5,""PER"":8.0,""PBR"":5.0,""EV/EBITDA"":4.0,""PSR 또는 대체 가치지표"":3.0,""최근 3년 매출 성장률"":3.5,""최근 3년 영업이익 성장률"":3.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":0.5,""1개월 가격흐름"":4.0,""3개월 가격흐름"":0.5,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":2.5,""20일 평균 거래대금과 거래량"":2.5,""하루평균 절대등락률"":3.0,""수급·공시부담"":4.0}"
008770,호텔신라,KOSPI,2026-09-11,LIMITED,,,,,,,,,1,최근 분기 실적 가속·둔화:ANNUAL_OP_DENOM_NONPOSITIVE,,DIRECT,false,"{""매출 성장과 안정성"":3.0,""영업이익 성장과 흑자 여부"":7.0,""순이익 흐름"":2.0,""영업이익률"":2.0,""ROE"":1.0,""부채비율"":1.0,""영업현금흐름"":1.5,""PER"":4.0,""PBR"":3.0,""EV/EBITDA"":0.0,""PSR 또는 대체 가치지표"":3.0,""최근 3년 매출 성장률"":2.5,""최근 3년 영업이익 성장률"":3.0,""흑자 지속성과 이익 안정성"":1.5,""순현금·기업가치 상태"":0.5,""1개월 가격흐름"":1.0,""3개월 가격흐름"":0.0,""기간 저가·고가 대비 현재위치"":3.5,""과열·급락 위험"":1.0,""20일 평균 거래대금과 거래량"":4.0,""하루평균 절대등락률"":4.0,""수급·공시부담"":1.0}"
008930,한미사이언스,KOSPI,2026-09-11,READY,60.0,대기·중립,24.0,9.5,9.0,10.5,6.0,1.0,0,,SECTOR_STRUCTURAL_NONCOMPARABILITY,DIRECT,true,"{""매출 성장과 안정성"":4.5,""영업이익 성장과 흑자 여부"":6.0,""순이익 흐름"":3.0,""영업이익률"":3.0,""ROE"":4.0,""부채비율"":1.5,""영업현금흐름"":2.0,""PER"":4.0,""PBR"":2.0,""EV/EBITDA"":2.0,""PSR 또는 대체 가치지표"":1.5,""최근 3년 매출 성장률"":1.5,""최근 3년 영업이익 성장률"":2.0,""최근 분기 실적 가속·둔화"":2.5,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":1.0,""1개월 가격흐름"":4.0,""3개월 가격흐름"":1.5,""기간 저가·고가 대비 현재위치"":3.0,""과열·급락 위험"":2.0,""20일 평균 거래대금과 거래량"":4.5,""하루평균 절대등락률"":1.5,""수급·공시부담"":1.0}"
009200,무림페이퍼,KOSPI,2026-09-11,READY,47.5,주의,14.0,7.5,4.5,8.5,3.0,10.0,0,,,DIRECT,false,"{""매출 성장과 안정성"":2.5,""영업이익 성장과 흑자 여부"":7.0,""순이익 흐름"":0.5,""영업이익률"":2.0,""ROE"":0.0,""부채비율"":0.5,""영업현금흐름"":1.5,""PER"":0.0,""PBR"":3.0,""EV/EBITDA"":1.5,""PSR 또는 대체 가치지표"":3.0,""최근 3년 매출 성장률"":0.5,""최근 3년 영업이익 성장률"":0.5,""최근 분기 실적 가속·둔화"":3.0,""흑자 지속성과 이익 안정성"":0.5,""순현금·기업가치 상태"":0.0,""1개월 가격흐름"":1.0,""3개월 가격흐름"":2.5,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":1.0,""20일 평균 거래대금과 거래량"":0.5,""하루평균 절대등락률"":2.5,""수급·공시부담"":10.0}"
009420,한올바이오파마,KOSPI,2026-09-11,READY,44.0,주의,18.0,0.5,5.0,6.5,7.0,7.0,0,,,DIRECT,false,"{""매출 성장과 안정성"":4.5,""영업이익 성장과 흑자 여부"":7.0,""순이익 흐름"":0.5,""영업이익률"":3.0,""ROE"":0.0,""부채비율"":3.0,""영업현금흐름"":0.0,""PER"":0.0,""PBR"":0.5,""EV/EBITDA"":0.0,""PSR 또는 대체 가치지표"":0.0,""최근 3년 매출 성장률"":2.5,""최근 3년 영업이익 성장률"":0.0,""최근 분기 실적 가속·둔화"":1.0,""흑자 지속성과 이익 안정성"":0.5,""순현금·기업가치 상태"":1.0,""1개월 가격흐름"":1.0,""3개월 가격흐름"":1.5,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":0.0,""20일 평균 거래대금과 거래량"":4.0,""하루평균 절대등락률"":3.0,""수급·공시부담"":7.0}"
009540,HD한국조선해양,KOSPI,2026-09-11,READY,70.0,관찰 후보,24.5,15.0,11.0,9.0,9.5,1.0,0,,SECTOR_STRUCTURAL_NONCOMPARABILITY,DIRECT,true,"{""매출 성장과 안정성"":5.0,""영업이익 성장과 흑자 여부"":6.0,""순이익 흐름"":3.0,""영업이익률"":3.5,""ROE"":3.5,""부채비율"":1.5,""영업현금흐름"":2.0,""PER"":8.0,""PBR"":3.5,""EV/EBITDA"":2.0,""PSR 또는 대체 가치지표"":1.5,""최근 3년 매출 성장률"":3.5,""최근 3년 영업이익 성장률"":4.0,""최근 분기 실적 가속·둔화"":0.5,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":1.0,""1개월 가격흐름"":1.0,""3개월 가격흐름"":1.5,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":2.5,""20일 평균 거래대금과 거래량"":5.5,""하루평균 절대등락률"":4.0,""수급·공시부담"":1.0}"
010130,고려아연,KOSPI,2026-09-11,READY,67.0,관찰 후보,23.5,10.5,14.0,9.5,8.5,1.0,0,,,DIRECT,false,"{""매출 성장과 안정성"":5.0,""영업이익 성장과 흑자 여부"":7.0,""순이익 흐름"":3.0,""영업이익률"":3.0,""ROE"":3.0,""부채비율"":2.5,""영업현금흐름"":0.0,""PER"":5.5,""PBR"":2.0,""EV/EBITDA"":1.5,""PSR 또는 대체 가치지표"":1.5,""최근 3년 매출 성장률"":4.0,""최근 3년 영업이익 성장률"":4.0,""최근 분기 실적 가속·둔화"":3.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":1.0,""1개월 가격흐름"":2.0,""3개월 가격흐름"":2.5,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":1.0,""20일 평균 거래대금과 거래량"":4.5,""하루평균 절대등락률"":4.0,""수급·공시부담"":1.0}"
011200,HMM,KOSPI,2026-09-11,LIMITED,,,,,,,,,1,EV/EBITDA:EV_EBITDA_INPUT:OK:NO_EXACT_CANDIDATE,,DIRECT,false,"{""매출 성장과 안정성"":4.0,""영업이익 성장과 흑자 여부"":3.0,""순이익 흐름"":1.5,""영업이익률"":3.0,""ROE"":2.0,""부채비율"":3.0,""영업현금흐름"":4.0,""PER"":5.0,""PBR"":4.5,""PSR 또는 대체 가치지표"":1.5,""최근 3년 매출 성장률"":3.5,""최근 3년 영업이익 성장률"":4.0,""최근 분기 실적 가속·둔화"":3.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":1.5,""1개월 가격흐름"":2.0,""3개월 가격흐름"":3.0,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":1.5,""20일 평균 거래대금과 거래량"":4.5,""하루평균 절대등락률"":4.0,""수급·공시부담"":7.0}"
012160,영흥,KOSPI,2026-09-11,LIMITED,,,,,,,,,2,기간 저가·고가 대비 현재위치:MISSING_POSITION;과열·급락 위험:MISSING_RISK_INPUT,,DIRECT,false,"{""매출 성장과 안정성"":0.0,""영업이익 성장과 흑자 여부"":5.5,""순이익 흐름"":0.0,""영업이익률"":1.0,""ROE"":0.0,""부채비율"":2.0,""영업현금흐름"":2.5,""PER"":0.0,""PBR"":3.0,""EV/EBITDA"":0.0,""PSR 또는 대체 가치지표"":3.0,""최근 3년 매출 성장률"":0.0,""최근 3년 영업이익 성장률"":0.0,""최근 분기 실적 가속·둔화"":2.5,""흑자 지속성과 이익 안정성"":0.0,""순현금·기업가치 상태"":0.0,""1개월 가격흐름"":1.0,""3개월 가격흐름"":1.5,""20일 평균 거래대금과 거래량"":0.5,""하루평균 절대등락률"":4.0,""수급·공시부담"":1.0}"
012280,영화금속,KOSPI,2026-09-11,LIMITED,,,,,,,,,2,기간 저가·고가 대비 현재위치:MISSING_POSITION;과열·급락 위험:MISSING_RISK_INPUT,,DIRECT,false,"{""매출 성장과 안정성"":3.0,""영업이익 성장과 흑자 여부"":3.0,""순이익 흐름"":2.5,""영업이익률"":2.0,""ROE"":4.0,""부채비율"":2.0,""영업현금흐름"":1.5,""PER"":8.0,""PBR"":5.0,""EV/EBITDA"":4.0,""PSR 또는 대체 가치지표"":3.0,""최근 3년 매출 성장률"":2.5,""최근 3년 영업이익 성장률"":4.0,""최근 분기 실적 가속·둔화"":0.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":1.5,""1개월 가격흐름"":2.5,""3개월 가격흐름"":1.5,""20일 평균 거래대금과 거래량"":0.5,""하루평균 절대등락률"":0.5,""수급·공시부담"":4.0}"
012450,한화에어로스페이스,KOSPI,2026-09-11,LIMITED,,,,,,,,,1,EV/EBITDA:EV_EBITDA_INPUT:OK:NO_EXACT_CANDIDATE,,DIRECT,false,"{""매출 성장과 안정성"":5.0,""영업이익 성장과 흑자 여부"":6.0,""순이익 흐름"":3.0,""영업이익률"":3.0,""ROE"":4.0,""부채비율"":2.0,""영업현금흐름"":3.5,""PER"":5.5,""PBR"":2.0,""PSR 또는 대체 가치지표"":1.5,""최근 3년 매출 성장률"":4.0,""최근 3년 영업이익 성장률"":4.0,""최근 분기 실적 가속·둔화"":0.5,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":1.0,""1개월 가격흐름"":2.0,""3개월 가격흐름"":2.5,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":2.0,""20일 평균 거래대금과 거래량"":6.0,""하루평균 절대등락률"":4.0,""수급·공시부담"":4.0}"
012690,모나리자,KOSPI,2026-09-11,LIMITED,,,,,,,,,1,EV/EBITDA:EV_EBITDA_INPUT:OK:NO_EXACT_CANDIDATE,,DIRECT,false,"{""매출 성장과 안정성"":2.5,""영업이익 성장과 흑자 여부"":7.0,""순이익 흐름"":3.0,""영업이익률"":1.0,""ROE"":1.0,""부채비율"":3.0,""영업현금흐름"":1.5,""PER"":4.0,""PBR"":3.0,""PSR 또는 대체 가치지표"":3.0,""최근 3년 매출 성장률"":0.5,""최근 3년 영업이익 성장률"":0.5,""최근 분기 실적 가속·둔화"":3.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":2.0,""1개월 가격흐름"":2.0,""3개월 가격흐름"":0.5,""기간 저가·고가 대비 현재위치"":3.5,""과열·급락 위험"":2.5,""20일 평균 거래대금과 거래량"":0.0,""하루평균 절대등락률"":2.5,""수급·공시부담"":10.0}"
013360,일성건설,KOSPI,2026-09-11,LIMITED,,,,,,,,,1,최근 분기 실적 가속·둔화:ANNUAL_OP_DENOM_NONPOSITIVE,,DIRECT,false,"{""매출 성장과 안정성"":0.0,""영업이익 성장과 흑자 여부"":3.0,""순이익 흐름"":2.0,""영업이익률"":1.0,""ROE"":1.0,""부채비율"":0.5,""영업현금흐름"":1.5,""PER"":2.0,""PBR"":3.0,""EV/EBITDA"":2.5,""PSR 또는 대체 가치지표"":3.0,""최근 3년 매출 성장률"":0.0,""최근 3년 영업이익 성장률"":3.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":0.0,""1개월 가격흐름"":1.0,""3개월 가격흐름"":3.0,""기간 저가·고가 대비 현재위치"":5.0,""과열·급락 위험"":0.5,""20일 평균 거래대금과 거래량"":0.5,""하루평균 절대등락률"":2.5,""수급·공시부담"":10.0}"
013570,디와이,KOSPI,2026-09-11,READY,66.0,관찰 후보,18.5,16.5,9.5,10.5,4.0,7.0,0,,SECTOR_STRUCTURAL_NONCOMPARABILITY,DIRECT,true,"{""매출 성장과 안정성"":4.0,""영업이익 성장과 흑자 여부"":4.0,""순이익 흐름"":3.0,""영업이익률"":2.0,""ROE"":2.0,""부채비율"":1.5,""영업현금흐름"":2.0,""PER"":8.0,""PBR"":5.0,""EV/EBITDA"":2.0,""PSR 또는 대체 가치지표"":1.5,""최근 3년 매출 성장률"":1.5,""최근 3년 영업이익 성장률"":2.0,""최근 분기 실적 가속·둔화"":3.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":1.0,""1개월 가격흐름"":3.0,""3개월 가격흐름"":3.0,""기간 저가·고가 대비 현재위치"":3.0,""과열·급락 위험"":1.5,""20일 평균 거래대금과 거래량"":0.0,""하루평균 절대등락률"":4.0,""수급·공시부담"":7.0}"
014160,대영포장,KOSPI,2026-09-11,LIMITED,,,,,,,,,3,EV/EBITDA:EV_EBITDA_INPUT:OK:NO_EXACT_CANDIDATE;기간 저가·고가 대비 현재위치:MISSING_POSITION;과열·급락 위험:MISSING_RISK_INPUT,,DIRECT,false,"{""매출 성장과 안정성"":2.5,""영업이익 성장과 흑자 여부"":2.0,""순이익 흐름"":0.5,""영업이익률"":1.0,""ROE"":0.0,""부채비율"":3.0,""영업현금흐름"":1.5,""PER"":0.0,""PBR"":3.0,""PSR 또는 대체 가치지표"":3.0,""최근 3년 매출 성장률"":1.5,""최근 3년 영업이익 성장률"":0.5,""최근 분기 실적 가속·둔화"":3.0,""흑자 지속성과 이익 안정성"":0.5,""순현금·기업가치 상태"":1.5,""1개월 가격흐름"":1.0,""3개월 가격흐름"":0.5,""20일 평균 거래대금과 거래량"":0.0,""하루평균 절대등락률"":4.0,""수급·공시부담"":7.0}"
017670,SK텔레콤,KOSPI,2026-09-11,LIMITED,,,,,,,,,1,EV/EBITDA:EV_EBITDA_INPUT:OK:NO_EXACT_CANDIDATE,,DIRECT,false,"{""매출 성장과 안정성"":2.5,""영업이익 성장과 흑자 여부"":5.0,""순이익 흐름"":3.0,""영업이익률"":3.0,""ROE"":3.0,""부채비율"":2.0,""영업현금흐름"":4.0,""PER"":6.5,""PBR"":3.5,""PSR 또는 대체 가치지표"":2.5,""최근 3년 매출 성장률"":0.5,""최근 3년 영업이익 성장률"":0.5,""최근 분기 실적 가속·둔화"":3.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":0.0,""1개월 가격흐름"":4.0,""3개월 가격흐름"":1.5,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":2.0,""20일 평균 거래대금과 거래량"":5.5,""하루평균 절대등락률"":4.0,""수급·공시부담"":1.0}"
018260,삼성에스디에스,KOSPI,2026-09-11,READY,54.0,주의,16.5,9.5,8.0,7.0,9.0,4.0,0,,,DIRECT,false,"{""매출 성장과 안정성"":3.0,""영업이익 성장과 흑자 여부"":2.0,""순이익 흐름"":2.0,""영업이익률"":2.0,""ROE"":2.0,""부채비율"":3.0,""영업현금흐름"":2.5,""PER"":2.0,""PBR"":3.5,""EV/EBITDA"":1.5,""PSR 또는 대체 가치지표"":2.5,""최근 3년 매출 성장률"":1.5,""최근 3년 영업이익 성장률"":2.0,""최근 분기 실적 가속·둔화"":1.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":1.5,""1개월 가격흐름"":1.0,""3개월 가격흐름"":1.5,""기간 저가·고가 대비 현재위치"":4.0,""과열·급락 위험"":0.5,""20일 평균 거래대금과 거래량"":5.0,""하루평균 절대등락률"":4.0,""수급·공시부담"":4.0}"
020000,한섬,KOSPI,2026-09-11,READY,62.0,대기·중립,22.5,18.0,7.0,5.5,5.0,4.0,0,,,DIRECT,false,"{""매출 성장과 안정성"":4.0,""영업이익 성장과 흑자 여부"":7.0,""순이익 흐름"":3.0,""영업이익률"":2.0,""ROE"":1.0,""부채비율"":3.0,""영업현금흐름"":2.5,""PER"":8.0,""PBR"":3.0,""EV/EBITDA"":4.0,""PSR 또는 대체 가치지표"":3.0,""최근 3년 매출 성장률"":0.5,""최근 3년 영업이익 성장률"":0.5,""최근 분기 실적 가속·둔화"":3.0,""흑자 지속성과 이익 안정성"":2.0,""순현금·기업가치 상태"":1.0,""1개월 가격흐름"":1.0,""3개월 가격흐름"":0.0,""기간 저가·고가 대비 현재위치"":3.5,""과열·급락 위험"":1.0,""20일 평균 거래대금과 거래량"":2.5,""하루평균 절대등락률"":2.5,""수급·공시부담"":4.0}"
