ticker,name,supply_check_status,supply_check_scope,supply_check_limited_reason,supply_burden_detected,supply_burden_flag,supply_burden_level,supply_burden_keywords,supply_burden_latest_report_date,supply_burden_latest_report_name,supply_burden_report_count,source_files,supply_burden_checked_at_kst
270870,뉴트리,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
271560,오리온,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260618,주식등의대량보유상황보고서(약식),2,"kospi_candidates_30_current_basis_latest.csv,kospi_candidates_30_latest.csv,kospi_candidates_30_supplemented_latest.csv,kospi_fx_weakness_candidates_30_latest.csv,kospi_short_term_candidates_30_latest.csv,kospi_short_term_recommend_7_latest.csv,kospi_universe_summary_latest.csv",2026-07-08T10:06:24+09:00
271830,팸텍,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"CB,CB발행,대량보유",20260703,주식등의대량보유상황보고서(약식),2,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
271940,일진하이솔루스,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
271980,제일약품,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260430,주식등의대량보유상황보고서(일반),1,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
272110,케이엔제이,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,자사주처분,최대주주변경",20260610,주식등의대량보유상황보고서(약식),7,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
272210,한화시스템,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
272290,이녹스첨단소재,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260626,주식등의대량보유상황보고서(일반),3,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
272450,진에어,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
272550,삼양패키징,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
273060,와이즈버즈,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,CB,20260528,전환사채(해외전환사채포함)발행후만기전사채취득              ,1,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
273640,와이엠텍,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
274090,켄코아에어로스페이스,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
274400,이노시뮬레이션,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
275630,에스에스알,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260601,임원ㆍ주요주주특정증권등소유상황보고서,16,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
276040,스코넥,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,상장폐지위험,유상증자",20260626,[기재정정]주요사항보고서(유상증자결정),4,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
276730,한울앤제주,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,감자,대량보유,신주인수권,신주인수권행사,유상증자,전환청구,주요주주변동",20260706,[기재정정]주요사항보고서(전환사채권발행결정),32,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
277070,린드먼아시아,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
277410,인산가,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"BW,CB,CB발행,대량보유,신주인수권,주요주주변동",20260707,임원ㆍ주요주주특정증권등소유상황보고서,10,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
277810,레인보우로보틱스,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
277880,티에스아이,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,주요주주변동,20260701,임원ㆍ주요주주특정증권등소유상황보고서,6,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
278280,천보,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,전환청구,주요주주변동",20260703,임원ㆍ주요주주특정증권등소유상황보고서,12,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
278470,에이피알,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,"대량보유,주요주주변동",20260616,주식등의대량보유상황보고서(약식),2,"kospi_candidates_30_current_basis_latest.csv,kospi_candidates_30_latest.csv,kospi_candidates_30_supplemented_latest.csv,kospi_fx_weakness_candidates_30_latest.csv,kospi_recommend_7_latest.csv,kospi_short_term_candidates_30_latest.csv,kospi_short_term_recommend_7_latest.csv,kospi_universe_summary_latest.csv",2026-07-08T10:06:24+09:00
278650,HLB바이오스텝,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260701,임원ㆍ주요주주특정증권등소유상황보고서,18,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
279570,케이뱅크,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260701,주식등의대량보유상황보고서(약식),1,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
279600,미디어젠,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260513,주식등의대량보유상황보고서(일반),1,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
280360,롯데웰푸드,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,감자,20260428,[기재정정]주요사항보고서(감자결정),1,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
281740,레이크머티리얼즈,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"CB,CB발행,주요주주변동",20260513,주요사항보고서(전환사채권발행결정),2,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
281820,케이씨텍,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,"대량보유,주요주주변동",20260605,임원ㆍ주요주주특정증권등소유상황보고서,2,"kospi_gainers_1m_current_basis_latest.csv,kospi_gainers_1m_latest.csv,kospi_gainers_1m_supplemented_latest.csv,kospi_universe_summary_latest.csv",2026-07-08T10:06:24+09:00
282330,BGF리테일,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260623,주식등의대량보유상황보고서(일반),2,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
282720,금양그린파워,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,자사주처분,주요주주변동",20260707,주식등의대량보유상황보고서(일반),8,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
282880,코윈테크,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
284620,카이노스메드,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
284740,쿠쿠홈시스,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
285130,SK케미칼,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260701,주식등의대량보유상황보고서(약식),4,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
285490,노바텍,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260430,주식등의대량보유상황보고서(일반),1,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
285800,진영,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260414,주식등의대량보유상황보고서(약식),1,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
286750,나노실리칸첨단소재,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유",20260703,[기재정정]주요사항보고서(전환사채권발행결정),5,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
286940,롯데이노베이트,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,"kospi_monthly_cycle_latest.csv,kospi_universe_summary_latest.csv",2026-07-08T10:06:24+09:00
287840,인투셀,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260605,임원ㆍ주요주주특정증권등소유상황보고서,2,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
288180,케이피항공산업,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260630,임원ㆍ주요주주특정증권등소유상황보고서,16,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
288330,파라택시스코리아,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,상장폐지위험,20260701,주권매매거래정지기간변경              (상장폐지 사유 발생),1,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
288620,에스프리즘,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
288980,모아데이타,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"BW,CB,CB발행,대량보유,신주인수권,신주인수권행사,최대주주변경",20260708,주식등의대량보유상황보고서(일반),35,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
289010,아이스크림에듀,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
289080,SV인베스트먼트,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,전환청구,주요주주변동",20260630,주식등의대량보유상황보고서(일반),9,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
289220,자이언트스텝,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,"대량보유,주요주주변동",20260414,주식등의대량보유상황보고서(일반),2,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
289930,웨이비스,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260604,주식등의대량보유상황보고서(약식),15,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
290090,트윔,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260424,주식등의대량보유상황보고서(일반),3,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
290120,DH오토리드,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,대량보유,상장폐지위험,신주인수권,주요주주변동",20260610,임원ㆍ주요주주특정증권등소유상황보고서,6,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
290270,휴네시온,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260619,임원ㆍ주요주주특정증권등소유상황보고서,3,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
290520,신도기연,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
290550,디케이티,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
290560,파라택시스이더리움,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
290650,엘앤씨바이오,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,전환청구,주요주주변동",20260623,주식등의대량보유상황보고서(일반),7,"kosdaq_candidates_10_current_basis_latest.csv,kosdaq_candidates_10_supplemented_latest.csv,kosdaq_universe_summary_latest.csv",2026-07-08T10:06:24+09:00
290660,다이나믹솔루션,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,전환청구,주요주주변동",20260701,임원ㆍ주요주주특정증권등소유상황보고서,18,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
290670,대보마그네틱,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
290690,소룩스,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,전환청구,주요주주변동",20260629,임원ㆍ주요주주특정증권등소유상황보고서,19,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
290720,푸드나무,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,유상증자,주요주주변동,최대주주변경",20260707,주요사항보고서(유상증자결정),19,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
290740,액트로,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260515,임원ㆍ주요주주특정증권등소유상황보고서,3,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
291230,엔피,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,감자,20260514,[기재정정]주요사항보고서(감자결정),2,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
291650,압타머사이언스,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260422,주식등의대량보유상황보고서(약식),3,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
291810,핀텔,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,유상증자,주요주주변동,최대주주변경",20260529,임원ㆍ주요주주특정증권등소유상황보고서,7,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
293480,하나제약,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260602,임원ㆍ주요주주특정증권등소유상황보고서,2,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
293490,카카오게임즈,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,EB,대량보유,유상증자,주요주주변동,최대주주변경",20260625,임원ㆍ주요주주특정증권등소유상황보고서,10,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
293580,나우IB,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260702,임원ㆍ주요주주특정증권등소유상황보고서,1,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
293780,압타바이오,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
293940,신한알파리츠,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,유상증자,주요주주변동,최대주주변경",20260702,임원ㆍ주요주주특정증권등소유상황보고서,15,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
294090,이오플로우,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,상장폐지위험,유상증자,주요주주변동,최대주주변경",20260528,임원ㆍ주요주주특정증권등소유상황보고서,11,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
294140,레몬,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,유상증자,20260703,증권발행결과(자율공시)              (제3자배정 유상증자),2,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
294570,쿠콘,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260609,주식등의대량보유상황보고서(일반),1,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
294630,서남,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260630,임원ㆍ주요주주특정증권등소유상황보고서,3,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
294870,IPARK현대산업개발,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260702,임원ㆍ주요주주특정증권등소유상황보고서,5,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
295310,에이치브이엠,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260702,주식등의대량보유상황보고서(약식),3,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
296640,이노에이엑스,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
297090,씨에스베어링,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
297570,아틀라스링크,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"대량보유,주요주주변동,최대주주변경",20260616,주식등의대량보유상황보고서(일반),16,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
297890,HB솔루션,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260624,임원ㆍ주요주주특정증권등소유상황보고서,1,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
298000,효성화학,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,"대량보유,주요주주변동",20260521,임원ㆍ주요주주특정증권등소유상황보고서,2,"kospi_gainers_1m_latest.csv,kospi_universe_summary_latest.csv",2026-07-08T10:06:24+09:00
298020,효성티앤씨,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260702,임원ㆍ주요주주특정증권등소유상황보고서,7,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
298040,효성중공업,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260702,임원ㆍ주요주주특정증권등소유상황보고서,5,"kospi_fx_weakness_candidates_30_latest.csv,kospi_universe_summary_latest.csv",2026-07-08T10:06:24+09:00
298050,HS효성첨단소재,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,주요주주변동,20260605,임원ㆍ주요주주특정증권등소유상황보고서,2,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
298060,풍전약품,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,CB발행,대량보유,유상증자,주요주주변동",20260706,임원ㆍ주요주주특정증권등소유상황보고서,11,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
298380,에이비엘바이오,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,주의,대량보유,20260706,주식등의대량보유상황보고서(일반),1,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
298540,더네이쳐홀딩스,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,경계,"대량보유,주요주주변동",20260707,임원ㆍ주요주주특정증권등소유상황보고서,14,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
298690,에어부산,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"교환청구,대량보유,신주인수권,전환청구,주요주주변동",20260617,임원ㆍ주요주주특정증권등소유상황보고서,3,kospi_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
298830,슈어소프트테크,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,FALSE,FALSE,없음,,,,0,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
299030,하나기술,LIMITED,DART 최근 90일 공시 제목 기준,DART_WHOLE_MARKET_LOOKBACK_CAPPED_90D_FROM_180D,TRUE,TRUE,위험,"CB,대량보유",20260630,주식등의대량보유상황보고서(일반),3,kosdaq_universe_summary_latest.csv,2026-07-08T10:06:24+09:00
