ticker,종목,corp_code,rcept_no,report_nm,rcept_dt,report_status,document_status,sector_proxy,export_mentions,fx_asset_mentions,fx_liab_mentions,hedge_mentions,import_mentions,order_mentions,sensitivity_mentions,overseas_revenue_pct,hedge_pct_proxy,text_length,공시신뢰도,confidence_reason,dollar_sales_score,won_cost_score,hedge_score,foreign_debt_score,import_cost_score,earnings_score,technical_score,risk_score,backlog_bonus,sensitivity_bonus,fx_net_benefit_score
071970,HD현대마린엔진,00406046,20260316001327,사업보고서 (2025.12),20260316,OK,OK,기타,47,173,34,643,1173,146,69,10.0,,369302,A,주석에서 환율노출 관련 수치 다수 확인,2.5,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,57.5
322000,HD현대에너지솔루션,01199550,20260313001045,사업보고서 (2025.12),20260313,OK,OK,기타,91,135,8,43,1446,20,86,75.0,,436279,B,주석 수치 일부와 환율노출 키워드 확인,18.75,6.0,8.0,7.0,3.0,8.0,10.0,5.0,5.0,5.0,75.75
267260,HD현대일렉트릭,01205851,20260316000940,사업보고서 (2025.12),20260316,OK,OK,전력기기,169,265,8,605,2138,58,86,100.0,,531090,B,주석 수치 일부와 환율노출 키워드 확인,25.0,10.5,8.0,7.0,4.5,8.0,10.0,5.0,5.0,5.0,88.0
329180,HD현대중공업,01390344,20260320000859,사업보고서 (2025.12),20260320,OK,OK,조선,188,273,14,956,2579,243,166,,,659676,B,주석 수치 일부와 환율노출 키워드 확인,22.5,11.25,8.0,7.0,4.0,8.0,7.0,5.0,5.0,5.0,82.75
097230,HJ중공업,00633835,20260319001333,[첨부정정]사업보고서 (2025.12),20260319,OK,OK,조선,0,0,0,0,0,0,0,,,18,D,환율노출 공시 단서 부족,22.5,11.25,11.0,8.0,6.5,8.0,8.0,5.0,0.0,0.0,80.25
014790,HL D&I,00161116,20260317000824,사업보고서 (2025.12),20260317,OK,OK,기타,39,85,0,36,3012,172,73,99.0,,679818,B,주석 수치 일부와 환율노출 키워드 확인,24.75,6.0,8.0,8.0,3.0,8.0,8.0,5.0,5.0,5.0,80.75
003580,HLB글로벌,00169048,20260318001016,사업보고서 (2025.12),20260318,OK,OK,기타,56,30,0,184,1240,27,84,,,397678,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,3.0,8.0,5.0,5.0,5.0,57.25
204320,HL만도,01042775,20260318000883,사업보고서 (2025.12),20260318,OK,OK,자동차/부품,377,226,0,261,2376,1,104,,,603667,B,주석 수치 일부와 환율노출 키워드 확인,18.0,8.25,8.0,8.0,4.0,8.0,8.0,5.0,0.4,5.0,72.65
060980,HL홀딩스,00299002,20260318001665,[첨부정정]사업보고서 (2025.12),20260318,OK,OK,기타,0,0,0,0,0,0,0,,,18,D,환율노출 공시 단서 부족,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
011200,HMM,00164645,20260318001444,사업보고서 (2025.12),20260318,OK,OK,기타,189,148,12,289,2000,491,118,99.7,21.51,542513,A,주석에서 환율노출 관련 수치 다수 확인,24.93,6.0,11.77,7.0,3.0,8.0,8.0,5.0,5.0,5.0,83.7
035000,HS애드,00140168,20260413002635,[기재정정]사업보고서 (2025.12),20260413,OK,OK,기타,135,33,8,102,629,6,30,,,231350,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,3.0,8.0,5.0,2.4,5.0,53.65
002460,HS화성,00174527,20260430000135,[첨부정정]사업보고서 (2025.12),20260430,OK,OK,기타,0,2,0,18,303,11,2,,,92812,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,8.0,8.0,5.0,4.4,1.0,57.65
487570,HS효성,01854763,20260312001348,[기재정정]사업보고서 (2025.12),20260312,OK,OK,기타,128,90,11,104,1365,9,87,100.0,100.0,310974,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,0.0,7.0,3.0,8.0,8.0,5.0,3.6,5.0,70.6
298050,HS효성첨단소재,01316254,20260312001146,사업보고서 (2025.12),20260312,OK,OK,기타,245,64,2,290,2194,3,83,100.0,,550414,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,8.0,8.0,5.0,1.2,5.0,76.2
015360,INVENI,00105101,20260605000111,[기재정정]사업보고서 (2025.12),20260605,OK,OK,기타,8,80,0,151,696,7,48,100.0,,237037,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,8.0,3.0,8.0,10.0,5.0,2.8,5.0,80.8
294870,IPARK현대산업개발,01310269,20260318001249,사업보고서 (2025.12),20260318,OK,OK,기타,27,90,6,210,3654,91,79,,10.0,653060,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,13.5,7.0,3.0,8.0,10.0,5.0,5.0,5.0,68.75
175330,JB금융지주,00980122,20260318001225,사업보고서 (2025.12),20260318,OK,OK,기타,107,109,39,461,2828,1,78,50.0,,1038931,A,주석에서 환율노출 관련 수치 다수 확인,12.5,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.4,5.0,64.9
204210,JK리버스톤리츠,01035289,20260323001430,사업보고서 (2025.12),20260323,OK,OK,기타,1,5,0,212,1403,0,17,,,305396,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,3.0,2.0,5.0,0.0,5.0,46.25
234080,JW생명과학,00225706,20260318001371,사업보고서 (2025.12),20260318,OK,OK,기타,61,72,0,252,1316,3,48,75.9,,369525,B,주석 수치 일부와 환율노출 키워드 확인,18.98,6.0,8.0,8.0,3.0,8.0,8.0,5.0,1.2,5.0,71.17
001060,JW중외제약,00149947,20260318001544,사업보고서 (2025.12),20260318,OK,OK,기타,47,159,34,81,1553,1,65,28.22,,439921,A,주석에서 환율노출 관련 수치 다수 확인,7.05,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.4,5.0,59.45
001067,JW중외제약2우B,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
001065,JW중외제약우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
096760,JW홀딩스,00632304,20260318001363,사업보고서 (2025.12),20260318,OK,OK,기타,141,126,0,537,1659,2,75,90.0,,477000,B,주석 수치 일부와 환율노출 키워드 확인,22.5,6.0,8.0,8.0,3.0,8.0,10.0,5.0,0.8,5.0,76.3
008970,KBI동양철관,00117629,20260318001380,사업보고서 (2025.12),20260318,OK,OK,기타,79,119,0,244,1232,6,44,100.0,,340482,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,8.0,3.0,8.0,8.0,5.0,2.4,5.0,78.4
105560,KB금융,00688996,20260324000835,[기재정정]사업보고서 (2025.12),20260324,OK,OK,기타,344,262,30,664,4312,8,112,92.44,,1416701,B,주석 수치 일부와 환율노출 키워드 확인,23.11,6.0,8.0,7.0,3.0,8.0,10.0,5.0,3.2,5.0,78.31
415640,KB발해인프라,01880801,,,,DART_LIST_013_조회된 데이타가 없습니다.,NO_REPORT,기타,0,0,0,0,0,0,0,,,0,D,보고서 원문 미확보,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
432320,KB스타리츠,01622720,20260512000411,[기재정정]사업보고서 (2026.01),20260512,OK,OK,기타,13,64,0,214,1143,0,25,10.0,,214137,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,8.0,3.0,3.0,8.0,2.0,0.0,5.0,45.5
002380,KCC,00105271,20260309001896,사업보고서 (2025.12),20260309,OK,OK,기타,291,247,47,507,2924,102,109,,4.125,898265,A,주석에서 환율노출 관련 수치 다수 확인,6.25,6.0,14.38,7.0,3.0,8.0,10.0,5.0,5.0,5.0,69.63
344820,KCC글라스,01428203,20260319000948,사업보고서 (2025.12),20260319,OK,OK,기타,106,165,10,343,2447,23,73,0.42,,626800,A,주석에서 환율노출 관련 수치 다수 확인,0.1,6.0,8.0,7.0,3.0,3.0,8.0,5.0,5.0,5.0,50.11
009070,KCTC,00103042,20260319001225,사업보고서 (2025.12),20260319,OK,OK,기타,42,108,8,45,1481,41,53,,,409944,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,61.25
009440,KC그린홀딩스,00159971,20260323001644,사업보고서 (2025.12),20260323,OK,OK,기타,62,170,16,200,1382,12,26,40.0,,444216,B,주석 수치 일부와 환율노출 키워드 확인,10.0,6.0,8.0,7.0,3.0,3.0,5.0,5.0,4.8,5.0,56.8
119650,KC코트렐,00797364,20260423000742,[기재정정]사업보고서 (2024.12),20260423,OK,OK,기타,92,877,22,232,1945,80,37,10.0,10.0,649949,A,주석에서 환율노출 관련 수치 다수 확인,2.5,6.0,13.5,7.0,3.0,8.0,5.0,5.0,5.0,5.0,60.0
092220,KEC,00589127,20260319000653,[첨부정정]사업보고서 (2025.12),20260319,OK,OK,기타,0,0,0,0,0,0,0,,,18,D,환율노출 공시 단서 부족,6.25,6.0,11.0,8.0,5.5,3.0,7.0,5.0,0.0,0.0,51.75
003620,KG모빌리티,00138242,20260318000964,사업보고서 (2025.12),20260318,OK,OK,기타,103,106,0,493,1396,1,80,100.0,0.5,458974,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,14.93,8.0,3.0,8.0,10.0,5.0,0.4,5.0,85.33
016380,KG스틸,00115676,20260316001588,사업보고서 (2025.12),20260316,OK,OK,기타,86,115,8,301,1487,11,46,99.0,,404397,B,주석 수치 일부와 환율노출 키워드 확인,24.75,6.0,8.0,7.0,3.0,8.0,10.0,5.0,4.4,5.0,81.15
001390,KG케미칼,00101220,20260323001613,사업보고서 (2025.12),20260323,OK,OK,기타,104,137,12,278,2329,24,49,90.0,42.03,606668,B,주석 수치 일부와 환율노출 키워드 확인,22.5,6.0,8.7,7.0,3.0,8.0,8.0,5.0,5.0,5.0,78.2
001940,KISCO홀딩스,00159740,20260319001343,사업보고서 (2025.12),20260319,OK,OK,기타,18,76,3,50,1264,1,52,10.0,,321311,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,7.0,3.0,3.0,10.0,5.0,0.4,5.0,49.9
025000,KPX케미칼,00191472,20260312001374,사업보고서 (2025.12),20260312,OK,OK,기타,90,87,6,180,1321,2,93,10.0,,446165,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.8,5.0,55.3
092230,KPX홀딩스,00587466,20260320001194,[기재정정]사업보고서 (2025.12),20260320,OK,OK,기타,64,50,8,4,1088,4,63,,,275362,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,10.0,7.0,3.0,8.0,10.0,5.0,1.6,5.0,61.85
000040,KR모터스,01884065,20260318000398,사업보고서 (2025.12),20260318,OK,OK,기타,19,20,0,13,272,1,2,50.0,,119998,B,주석 수치 일부와 환율노출 키워드 확인,12.5,6.0,8.0,8.0,3.0,3.0,8.0,5.0,0.4,1.0,54.9
044450,KSS해운,00160232,20260318001401,사업보고서 (2025.12),20260318,OK,OK,기타,60,144,10,113,1336,548,89,99.7,,412937,B,주석 수치 일부와 환율노출 키워드 확인,24.93,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,79.92
030200,KT,00190321,20260323001553,사업보고서 (2025.12),20260323,OK,OK,기타,55,323,82,1038,2887,8,94,6.5,,825541,B,주석 수치 일부와 환율노출 키워드 확인,1.62,6.0,8.0,7.0,3.0,8.0,10.0,5.0,3.2,5.0,56.83
033780,KT&G,00244455,20260318001422,사업보고서 (2025.12),20260318,OK,OK,기타,289,149,14,225,3052,1,66,17.0,,736699,A,주석에서 환율노출 관련 수치 다수 확인,4.25,6.0,8.0,7.0,3.0,8.0,2.0,5.0,0.4,5.0,48.65
058850,KTcs,00372882,20260323000707,사업보고서 (2025.12),20260323,OK,OK,기타,11,79,23,35,1590,0,64,10.0,,480114,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,54.5
058860,KTis,00372873,20260323001433,사업보고서 (2025.12),20260323,OK,OK,기타,2,4,0,45,900,0,23,,,248565,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,8.0,8.0,5.0,0.0,5.0,57.25
093050,LF,00593032,20260601001924,[기재정정]사업보고서 (2025.12),20260601,OK,OK,기타,37,112,14,298,1595,0,45,99.5,,380654,A,주석에서 환율노출 관련 수치 다수 확인,24.88,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,76.88
003550,LG,00120021,20260318001025,사업보고서 (2025.12),20260318,OK,OK,기타,341,300,10,694,2797,12,130,100.0,,864208,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,8.0,10.0,5.0,4.8,5.0,81.8
034220,LG디스플레이,00105873,20260311003822,사업보고서 (2025.12),20260311,OK,OK,기타,256,234,90,532,2105,0,94,96.0,,569939,B,주석 수치 일부와 환율노출 키워드 확인,24.0,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,76.0
051900,LG생활건강,00356370,20260316000985,사업보고서 (2025.12),20260316,OK,OK,K뷰티/소비재,220,94,6,147,1975,5,104,100.0,,568131,B,주석 수치 일부와 환율노출 키워드 확인,25.0,8.25,8.0,7.0,5.0,8.0,8.0,5.0,2.0,5.0,81.25
051905,LG생활건강우,,,,,NO_CORP_CODE,OK,K뷰티/소비재,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,15.5,8.25,11.0,8.0,7.5,8.0,8.0,5.0,0.0,0.0,71.25
064400,LG씨엔에스,00139834,20260316000832,사업보고서 (2025.12),20260316,OK,OK,기타,173,139,10,363,1969,5,119,,,645987,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,2.0,5.0,60.25
373220,LG에너지솔루션,01515323,20260312000217,사업보고서 (2025.12),20260312,OK,OK,기타,354,541,11,1229,2609,7,103,10.0,55.0,649964,A,주석에서 환율노출 관련 수치 다수 확인,2.5,6.0,6.75,7.0,3.0,3.0,10.0,5.0,2.8,5.0,51.05
003555,LG우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
032640,LG유플러스,00231363,20260313000442,사업보고서 (2025.12),20260313,OK,OK,기타,134,116,6,494,2235,1,84,,,661393,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.4,5.0,56.65
011070,LG이노텍,00105961,20260312001270,사업보고서 (2025.12),20260312,OK,OK,반도체/전자부품,243,165,8,715,2372,2,159,,,486869,B,주석 수치 일부와 환율노출 키워드 확인,20.0,9.0,8.0,7.0,4.0,8.0,7.0,5.0,0.8,5.0,73.8
066570,LG전자,00401731,20260313000662,사업보고서 (2025.12),20260313,OK,OK,기타,865,179,11,643,3469,16,118,100.0,,1231448,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,8.0,10.0,5.0,5.0,5.0,82.0
066575,LG전자우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,10.0,5.0,0.0,0.0,59.75
037560,LG헬로비전,00222532,20260316000756,사업보고서 (2025.12),20260316,OK,OK,기타,117,14,0,37,1721,1,42,,,454845,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,8.0,3.0,8.0,8.0,5.0,0.4,5.0,57.65
051910,LG화학,00356361,20260313001195,사업보고서 (2025.12),20260313,OK,OK,수입원가부담,367,591,10,996,3239,9,110,,,799332,B,주석 수치 일부와 환율노출 키워드 확인,5.0,5.25,8.0,7.0,0.0,3.0,10.0,5.0,3.6,5.0,51.85
051915,LG화학우,,,,,NO_CORP_CODE,OK,수입원가부담,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,5.0,5.25,11.0,8.0,2.0,8.0,8.0,5.0,0.0,0.0,52.25
079550,LIG디펜스앤에어로스페이스,00503668,20260323001211,사업보고서 (2025.12),20260323,OK,OK,방산,179,307,8,231,2010,215,55,5.6,,540641,B,주석 수치 일부와 환율노출 키워드 확인,1.4,10.2,8.0,7.0,5.0,8.0,10.0,5.0,5.0,5.0,64.6
006260,LS,00105952,20260318001427,사업보고서 (2025.12),20260318,OK,OK,기타,392,282,26,1157,2944,30,141,100.0,58.0,880137,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,6.3,7.0,3.0,8.0,10.0,5.0,5.0,5.0,80.3
010120,LS ELECTRIC,00105855,20260318001243,사업보고서 (2025.12),20260318,OK,OK,전력기기,335,280,15,1224,2843,11,135,100.0,5.0,672861,A,주석에서 환율노출 관련 수치 다수 확인,25.0,10.5,14.25,7.0,4.5,8.0,10.0,5.0,4.4,5.0,93.65
000680,LS네트웍스,00104698,20260318001521,사업보고서 (2025.12),20260318,OK,OK,기타,129,199,4,765,3283,7,149,5.43,,789610,B,주석 수치 일부와 환율노출 키워드 확인,1.36,6.0,8.0,7.0,3.0,8.0,8.0,5.0,2.8,5.0,54.16
229640,LS에코에너지,01093007,20260316001365,사업보고서 (2025.12),20260316,OK,OK,기타,111,175,6,490,1337,5,97,100.0,,361952,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,8.0,10.0,5.0,2.0,5.0,79.0
108320,LX세미콘,00525934,20260318001308,사업보고서 (2025.12),20260318,OK,OK,기타,76,128,9,546,1257,0,63,,,380217,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,0.0,5.0,56.25
001120,LX인터내셔널,00120076,20260318000623,사업보고서 (2025.12),20260318,OK,OK,기타,414,326,14,896,2197,22,149,27.83,,739382,B,주석 수치 일부와 환율노출 키워드 확인,6.96,6.0,8.0,7.0,3.0,8.0,8.0,5.0,5.0,5.0,61.96
108670,LX하우시스,00759513,20260316001555,사업보고서 (2025.12),20260316,OK,OK,기타,130,108,8,338,2019,1,62,39.0,,498061,B,주석 수치 일부와 환율노출 키워드 확인,9.75,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.4,5.0,62.15
108675,LX하우시스우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
383800,LX홀딩스,01562589,20260323001295,사업보고서 (2025.12),20260323,OK,OK,기타,204,171,15,188,1626,3,96,99.1,24.4,451404,A,주석에서 환율노출 관련 수치 다수 확인,24.77,6.0,11.34,7.0,3.0,8.0,8.0,5.0,1.2,5.0,79.31
023150,MH에탄올,00121534,20260312000803,사업보고서 (2025.12),20260312,OK,OK,기타,1,11,4,111,1360,0,22,,,397075,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,58.25
035420,NAVER,00266961,20260313001021,사업보고서 (2025.12),20260313,OK,OK,기타,248,277,4,255,2471,2,124,5.0,,797920,A,주석에서 환율노출 관련 수치 다수 확인,1.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.8,5.0,54.05
036570,NC,00261443,20260318001448,사업보고서 (2025.12),20260318,OK,OK,기타,128,76,0,53,1579,6,82,,,530550,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,8.0,10.0,2.0,2.4,5.0,58.65
181710,NHN,00983271,20260318001525,사업보고서 (2025.12),20260318,OK,OK,기타,82,110,10,308,1911,1,123,,,628860,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.4,5.0,58.65
400760,NH올원리츠,01480780,20260316001128,사업보고서 (2025.12),20260316,OK,OK,기타,0,0,0,17,1489,0,14,,,220768,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,8.0,10.0,5.0,0.0,5.0,59.25
005940,NH투자증권,00120182,20260313000771,사업보고서 (2025.12),20260313,OK,OK,기타,192,312,14,1254,4133,4,121,100.0,15.16,1534254,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,12.73,7.0,3.0,8.0,8.0,2.0,1.6,5.0,78.33
005945,NH투자증권우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
338100,NH프라임리츠,01391033,20260211001059,사업보고서 (2025.11),20260211,OK,OK,기타,0,0,0,5,453,0,2,,,93646,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,8.0,3.0,3.0,8.0,5.0,0.0,1.0,48.25
034310,NICE,00158316,20260323000907,사업보고서 (2025.12),20260323,OK,OK,기타,43,135,14,636,2406,6,120,,10.0,682380,A,주석에서 환율노출 관련 수치 다수 확인,6.25,6.0,13.5,7.0,3.0,8.0,10.0,5.0,2.4,5.0,66.15
030190,NICE평가정보,00158325,20260313001207,사업보고서 (2025.12),20260313,OK,OK,기타,3,16,8,20,1933,2,43,,,476057,C,보고서 텍스트 단서와 산업 프록시 중심,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.8,5.0,59.05
008260,NI스틸,00116301,20260312001308,사업보고서 (2025.12),20260312,OK,OK,기타,0,46,5,149,858,12,31,,,223718,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,8.0,5.0,4.8,5.0,61.05
004250,NPC,00108038,20260323001210,사업보고서 (2025.12),20260323,OK,OK,기타,34,118,6,110,1496,0,58,100.0,,399651,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,77.0
004255,NPC우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
456040,OCI,01760738,20260313000943,사업보고서 (2025.12),20260313,OK,OK,기타,111,214,12,710,2447,0,128,84.0,,697568,B,주석 수치 일부와 환율노출 키워드 확인,21.0,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,73.0
010060,OCI홀딩스,00148896,20260318000617,사업보고서 (2025.12),20260318,OK,OK,기타,192,383,14,641,2817,0,128,,,846378,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,7.0,5.0,0.0,5.0,55.25
178920,PI첨단소재,00767460,20260312000098,사업보고서 (2025.12),20260312,OK,OK,기타,150,96,13,117,639,4,22,68.0,,241893,A,주석에서 환율노출 관련 수치 다수 확인,17.0,6.0,8.0,7.0,3.0,8.0,10.0,5.0,1.6,5.0,70.6
001340,PKC,01976418,,,,DART_LIST_013_조회된 데이타가 없습니다.,NO_REPORT,기타,0,0,0,0,0,0,0,,,0,D,보고서 원문 미확보,6.25,6.0,11.0,8.0,5.5,8.0,8.0,5.0,0.0,0.0,57.75
005490,POSCO홀딩스,00155319,20260311004517,사업보고서 (2025.12),20260311,OK,OK,기타,419,383,46,440,3449,76,130,0.78,2.225,1009861,A,주석에서 환율노출 관련 수치 다수 확인,0.2,6.0,14.67,7.0,3.0,8.0,10.0,5.0,5.0,5.0,63.86
010950,S-Oil,00138279,20260320000559,사업보고서 (2025.12),20260320,OK,OK,기타,207,258,13,778,2370,21,137,70.0,,514543,B,주석 수치 일부와 환율노출 키워드 확인,17.5,6.0,8.0,7.0,3.0,8.0,10.0,5.0,5.0,5.0,74.5
010955,S-Oil우,,,,,NO_CORP_CODE,OK,기타,0,0,0,0,0,0,0,,,0,D,DART 고유번호 매칭 실패,6.25,6.0,11.0,8.0,5.5,8.0,10.0,5.0,0.0,0.0,59.75
034120,SBS,00130772,20260319001224,사업보고서 (2025.12),20260319,OK,OK,기타,12,31,51,404,1994,5,51,,,480718,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,3.0,8.0,5.0,2.0,5.0,53.25
003080,SB성보,00132725,20260318001484,사업보고서 (2025.12),20260318,OK,OK,기타,21,73,23,68,1576,0,78,,,375043,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,0.0,5.0,58.25
005090,SGC에너지,00125150,20260312001227,사업보고서 (2025.12),20260312,OK,OK,기타,24,104,16,309,2602,30,85,,,651128,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,7.0,3.0,8.0,10.0,5.0,5.0,5.0,63.25
001380,SG글로벌,00152039,20260318000113,사업보고서 (2025.12),20260318,OK,OK,기타,22,71,0,25,1263,8,36,10.0,,333487,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,8.0,3.0,8.0,7.0,5.0,3.2,5.0,55.7
004060,SG세계물산,00133511,20260320000337,사업보고서 (2025.12),20260320,OK,OK,기타,125,97,16,220,1389,0,58,100.0,,386566,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,3.0,7.0,5.0,0.0,5.0,69.0
001770,SHD,00137809,20260318000401,사업보고서 (2025.12),20260318,OK,OK,기타,30,33,0,33,529,0,33,,,149911,B,주석 수치 일부와 환율노출 키워드 확인,6.25,6.0,8.0,8.0,3.0,3.0,8.0,5.0,0.0,5.0,52.25
002360,SH에너지화학,00136457,20260320000650,사업보고서 (2025.12),20260320,OK,OK,수입원가부담,47,52,0,50,931,1,42,100.0,,260657,B,주석 수치 일부와 환율노출 키워드 확인,25.0,5.25,8.0,8.0,0.0,3.0,7.0,5.0,0.4,5.0,66.65
009160,SIMPAC,00138260,20260318001274,사업보고서 (2025.12),20260318,OK,OK,기타,119,117,6,291,1713,8,50,70.0,,452302,B,주석 수치 일부와 환율노출 키워드 확인,17.5,6.0,8.0,7.0,3.0,8.0,8.0,5.0,3.2,5.0,70.7
033530,SJG세종,00134510,20260316000994,사업보고서 (2025.12),20260316,OK,OK,기타,202,184,14,259,2798,4,127,100.0,,579585,B,주석 수치 일부와 환율노출 키워드 확인,25.0,6.0,8.0,7.0,3.0,8.0,8.0,5.0,1.6,5.0,76.6
123700,SJM,00815369,20260319001071,사업보고서 (2025.12),20260319,OK,OK,기타,97,48,0,287,1403,8,62,10.0,,376102,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,8.0,3.0,8.0,8.0,5.0,3.2,5.0,56.7
025530,SJM홀딩스,00181943,20260319001165,[첨부추가]사업보고서 (2025.12),20260319,OK,OK,기타,79,61,0,203,1369,10,57,10.0,,417402,B,주석 수치 일부와 환율노출 키워드 확인,2.5,6.0,8.0,8.0,3.0,8.0,10.0,5.0,4.0,5.0,59.5
034730,SK,00181712,20260318001157,사업보고서 (2025.12),20260318,OK,OK,기타,1777,1181,90,941,7514,82,372,100.0,,2235625,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,8.0,7.0,3.0,8.0,4.0,5.0,5.0,5.0,76.0
011790,SKC,00139889,20260610000521,[기재정정]사업보고서 (2025.12),20260610,OK,OK,기타,143,217,36,235,1690,3,107,100.0,,508296,A,주석에서 환율노출 관련 수치 다수 확인,25.0,6.0,8.0,7.0,3.0,3.0,10.0,2.0,1.2,5.0,70.2
